,URL,Content_title,Contents,Sentiment
0,https://www.goal.com/en/news/emery-klopp-basel-bar-liverpool-path-european-glory/bltf07fd194f2d47eef,"Emery, Klopp and the night in a Basel bar which set Liverpool on the path to European glory","Bed was the only thing on Jordan Henderson’s mind when he returned to Basel’s Novotel hotel. It was just before midnight, and it had not been a good day. Having led at half-time, Liverpool had lost, painfully, to Sevilla in the final of the Europa League, their 3-1 defeat ensuring another trophyless season for the men from Anfield. Henderson himself had not even made it off the bench. Having rushed back from a knee injury to feature, the captain watched on as Jurgen Klopp instead turned to Divock Origi, Joe Allen and Christian Benteke in a fruitless attempt to turn the tide. Back at the hotel, the plan was to switch off, to try and force some sleep and hide from the disappointment and the bitterness. “To not see anybody and get my head down,” as he put it. Klopp had other ideas. “You’ve got 10 minutes,” the manager told his players and staff. “And then I want you all back down here in the bar. All of you.” Henderson was reluctant - “It was the last thing I wanted, to be honest” - but he and his team-mates obliged. And as the minutes passed, the pain slowly began to subside. Soon there were smiles and there was laughter. Perspective had been restored, positivity had returned. Some time in the early hours, Klopp grabbed a microphone. “We are Liverpool, tra-la-la-la-la,” he sang, urging the rest to join in. They did. Defiance in Switzerland. It was daylight before the last of the stragglers headed to their rooms. Almost six years on, Henderson looks back on that impromptu party and recognises its significance. “I will always remember it,” he told reporters before Liverpool’s victory over Villarreal in the first leg of their Champions League semi-final last week. “The manager was different, his mentality was different. It felt as if he knew it was the start of something to come.” Klopp had been as saddened as anyone by what had happened in St Jakob Park, cutting a forlorn figure as his side fell apart in the second half. But in his post-match press conference, he would deliver one of the most prescient quotes of his Liverpool reign. ""Someday,” he told reporters, “everybody will say that Basel was a very decisive moment for the wonderful future of Liverpool FC.” Much has changed since then, of course. Only four of Liverpool’s 18-man squad - Henderson, Origi, James Milner and Roberto Firmino - remain, and the Reds have long moved past the Europa League as a point of reference. If they finish the job against Villarreal on Tuesday, they will contest their third Champions League final in five seasons. Klopp has built an incredible side, and plenty of its origins can be traced back to Basel, and the lessons learned at the hands of Unai Emery and Sevilla. It was the manner of that defeat, for example, which convinced Klopp of the need to add serious attacking speed and a more flexible, physical kind of midfielder. He signed both Sadio Mane and Gini Wijnaldum, as well as Joel Matip, that summer, and offloaded no fewer than 15 players, including four of his 18-man squad in Basel. He had arrived on Merseyside convinced that the team he had inherited from Brendan Rodgers was a good one, but had quickly realised there were deep-rooted issues in terms of confidence and mentality. As he told his players in one memorable meeting: “nobody likes this team, not even ourselves.” Changing that mindset was already high on the agenda, but even more so after Sevilla, whose comeback opened up all of the scars Liverpool would rather have kept hidden. Put under pressure, they folded, losing their lead, their composure, their belief and finally the game. Even Klopp was criticised, spending much of the second-half attempting to whip up the crowd as his substitutions and tactical tweaks had minimal effect. “The first thing you have to do when you look at the man in the mirror is criticise yourself,” he admitted afterwards. “I can improve a lot.” He also promised that Liverpool would “use this experience together”, that they would learn and grow and improve. They did. Within 12 months they were back in the Champions League, their side then evolving further with the arrivals of Mohamed Salah and Andy Robertson, as well as the perfectly-timed emergence of Trent Alexander-Arnold. They have not looked back since, nailing their recruitment and growing into one of the two best teams in Europe, and perhaps the best in Reds history. The fact there is even a discussion is remarkable, given the greats that have gone before. If May goes as well as February, March and April did, this side could end up with everything they could ever wish for - FA Cup, Premier League and Champions League, to go with the Carabao Cup they won earlier this year. In their way this week, of course, is a familiar foe. Emery hurt them with Sevilla and he could hurt them again with Villarreal, even if Liverpool looked a cut above when securing a 2-0 first leg lead at Anfield last Wednesday. A red-hot atmosphere is expected at the Estadio de la Ceramica. Villarreal have little to lose and everything to gain, and know the first goal, whenever it should arrive, would put them right back in the tie. Even if they get it, though, do not expect Liverpool to panic. Not this team. The world has changed since Basel. And Klopp and his side have their eye on Paris this time around. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
1,https://www.goal.com/en/news/lingard-brother-classless-man-utd-farewell-snub-20-years/bltf4be0d3571b71f39,"Lingard's brother slams 'classless' Man Utd over farewell snub after '20 years of blood, sweat and tears'","Jesse Lingard’s brother has hit out at “classless” Manchester United over their decision not to hand a home-grown star that has given “20 years of blood, sweat and tears” to the club a fitting farewell at Old Trafford as he prepares to hit free agency. A product of the Red Devils’ famed academy system will see his contract expire in the summer, meaning that he will move on and sever ties with the club that gave him a big break and paved the way for international recognition with England to be enjoyed. Lingard will be walking away without taking in another appearance on home soil, with Ralf Rangnick opting to leave the 29-year-old midfielder as an unused substitute in a 3-0 Premier League victory over Brentford – United’s final outing in front of their own supporters in the 2021-22 campaign. Louie Scott has posted in a passionate message on Instagram: “20 years of blood, sweat and tears, 4 domestic trophies, 3 cup final goal, not even a farewell. No wonder it’s Conference League next year. “Attacking players for celebrations when the clubs being sold to the super league ok. Class of 92, Busby Babes, you’re ran by people who don’t even know the offside trap. Classless and the fans need to realise. Goodnight, godbless! “Been there since nine years of age and didn’t even get a send off!!! Well done bro your family are proud.” It appeared at one stage as though Lingard would leave Old Trafford before the current campaign got underway, having spent the second half of last season impressing on loan at West Ham. The Hammers were eager to do a permanent deal, while Newcastle expressed interest in January, but the Red Devils refused to sanction a sale and made a bit-part player in their plans see out his contract. He has taken in 22 appearances across all competitions for United this term, but only two of those have been Premier League starts. Alternative options have continued to be favoured despite struggles for consistency leaving the Red Devils without a top-four finish and qualification for the Champions League, with Europa League football in 2022-23 the best that they can hope for. Many have questioned why Lingard has been used so sparingly, and why exits were blocked off in the winter transfer window, with club legend Paul Scholes telling talkSPORT: “I think Jesse has been treated pretty poorly by the club, to be honest. He was ready to sign for Newcastle at one point and West Ham, right at the end of deadline day and he was told he was going to get more minutes. “That clearly hasn’t happened. He’s deserved a chance. We all saw what he did at West Ham. He’s a really good footballer and can bring goals to a team and with this team playing so poorly as well, for him not to get a chance… I think he’s unfairly treated.” Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
2,https://www.goal.com/en/news/gerard-moreno-villarreal-klopp-fearing-champions-league/bltd921e1e30cc76f98,Gerard Moreno: Why Villarreal’s leading light has Klopp fearing an unlikely Champions League comeback,"Villarreal may have been comprehensively outperformed by Liverpool in their Champions League semi-final first leg, but excitement in the tiny Spanish city remains high ahead of the return fixture. Part of the reason for that, as well as for some optimism, is that Gerard Moreno may well be back on Tuesday. The forward missed the 2-0 defeat at Anfield last week with a hamstring problem, but may force the issue to appear against the Reds at La Ceramica. He is the man Jurgen Klopp highlighted as the potential danger for the second leg, and the Reds' coach was no doubt pleased to see that the Spain forward did not make the first game. “It is not over, for the second game Gerard Moreno is back,” Klopp told reporters post-match on Merseyside. “It’s half-time, no more, no less. ""How much work is left to do? The full work. Nothing has happened yet.” Without Moreno in the first leg, Villarreal’s plan did not work. They wanted to sit deep and shut down their opponents, to take a 0-0 draw or potentially more back to Spain. However, with Moreno absent, the ball did not stick upfront when they tried to clear it. The 30-year-old has a velvet touch that would have given his side some relief from Liverpool’s asphyxiating press. Pervis Estupinan’s own goal and Sadio Mane’s strike, in the space of two second-half minutes, helped Liverpool to a comfortable home victory. It was one which lured TalkSport broadcaster and former Chelsea player Jason Cundy into a broadside aimed at the Yellow Submarine, whom he accused of playing a “disgraceful” game. ""I don't know what I've just watched, but Villarreal are a disgrace,” he sneered. “That is a disgrace. UEFA must be watching that and thinking, 'We are in big trouble'. “If that's what's getting to the semi-final and facing English teams... Liverpool did not get out of second gear. It was shocking. Disgraceful. Liverpool are brilliant, but that was a disgrace to the Champions League.” Words which did not go unnoticed in Spain, with Villarreal determined to make Cundy eat them on Tuesday night. To do that, Moreno is vital. Born in Catalunya, the striker came through Villarreal’s youth teams and eventually made his first-team debut for the club in the 2014-15 campaign. The following season, he signed for Espanyol and spent three solid, if unspectacular seasons there. Villarreal brought him back in for €20 million (£17.5m/$23.5m) and he began to show his quality on a regular basis. In the 2019-20 season, he netted 18 La Liga goals in 35 appearances, before scoring 23 in 33 the following year, along with seven goals in Europe to help take the Yellow Submarine to Europa League glory. Netting against Chelsea in the European Super Cup in August, he overtook Giuseppe Rossi to become Villarreal’s all-time top scorer, and currently has 95 goals for the club. Having made his international debut in 2019, he also helped Spain reach the Euro 2020 semi-finals last summer, and if his injury problems subside, should make Luis Enrique’s 2022 World Cup roster. Despite the immense quality he possesses, both to score and create goals, but also on the ball as a dribbler, Moreno has a low profile outside of Spain, without much hype or fanfare. That could change if he becomes the wrecking ball to Liverpool’s quadruple hopes, though. Juventus and Bayern Munich have, after all, already experienced how devastating Villarreal and Moreno can be. After a 1-1 first-leg draw in Spain, the second leg against Juve was a tense 0-0 heading into the final 15 minutes. Enter Moreno. In the 78th minute he broke the deadlock from the penalty spot, with Pau Torres and Arnaut Danjuma adding further goals as Villarreal surged past the Italians. Moreno then impressed as his side beat Bayern 1-0 at home, and then set up Samu Chukwueze’s late goal at the Allianz Arena to send Villarreal through, against the odds. His absence at Anfield was a blow, although Villarreal coach Unai Emery is hopeful his team can turn the tables on Liverpool at home. “In the semi-finals, the surprise factor that we could have had in the last 16 and quarter-finals had diluted,” admitted Emery after the first leg. “Today was a question of resisting defensively to have a chance (at home) and we did it in some ways because there it will be different, and there we will get more out of it. “We know that we can compete with Liverpool but today we did not do it. In La Ceramica, we will try and make it so the game is completely different.” Moreno has 13 goals and six assists this season, down from the high standards established in previous years, but he has only made 26 appearances because of injury. When he does play, something happens. Moreno has formed a dynamic and exciting partnership with Danjuma, who often profits from clever interplay with the Spaniard. And with their talisman returning, Villarreal still believe they have a chance. “If there’s one good thing this team has it’s that it believes, and it believes the second leg will be different,” said goalkeeper Geronimo Rulli. “We have all the confidence in the world, if not we’d let them go through to the final right now. ""Tuesday will be a totally different game, I have no doubts this team will show up.” If Moreno does, and is in good enough condition, then Villarreal will too. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
3,https://www.goal.com/en/news/ronaldo-hints-man-utd-stay-glory-return-disappointing-season/blt33f2602ea3a21079,Ronaldo hints at Man Utd stay as he calls for 'glory' to return after 'disappointing' season,"Cristiano Ronaldo has hinted that he will be sticking around at Manchester United in 2022-23, with the Portuguese forward looking to bring “glory” back to Old Trafford. He has done his best to make that possible in the current campaign, after securing an emotional return to English football, but a 24-goal haul has failed to inspire a top-four finish or deliver major silverware. There have been rumours of a five-time Ballon d’Or mulling over a move elsewhere as the Red Devils struggle to replicate their success of the not too distant past, but Ronaldo has suggested that he is ready to form part of another rebuild under incoming manager Erik ten Hag. An all-time great signed a two-year contract when rejoining United from Juventus in the summer of 2021. He stated at that stage that he may be tempted to stay on beyond 2023, with his latest post on Instagram offering no indication that he is considering an imminent change of scenery. After finding the target from the penalty spot in a 3-0 victory over Brentford, Ronaldo said on social media: “Once again, great support from the stands. “Let’s take this opportunity of our last game of the season at Old Trafford to thank our amazing supporters, who endured a difficult season by our side and never abandoned us. “Thanks, guys. Your support means the world to us and our goal is to become better everyday, so that we can achieve what we all want: glory for Man. United!” United’s struggles for consistency in the Premier League this season have contributed significantly to the questions being asked of Ronaldo’s ongoing presence. He has graced a Champions League stage of some description in every single one of his senior campaigns to date, with that run stretching back to his early days at Sporting. As he is now 37 years of age and approaching the end of a remarkable career, Ronaldo would have been eager to remain at the highest level for as long as possible. A top-four finish is realistically now beyond United, as they could suffer their worst ever finish in the Premier League, but continental qualification remains on the agenda. The Red Devils sit sixth in the table at present and appear to be well on course to add Europa League football to their schedule for 2022-23. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
4,https://www.goal.com/en/news/i-want-trophies-not-goals-fernandes-not-interested-in/bltc970514df6763e2c,"'I want trophies, not goals' - Fernandes not interested in numbers amid Man Utd's disappointing season","Bruno Fernandes says winning trophies with Manchester United is his top priority, not scoring goals as he acknowledged that his side have had a disappointing season. Fernandes opened the scoring for the Red Devils as they beat Brentford 3-0 in their final home game of the campaign. United are expected to fall short of booking a place in the Champions League this season, as they sit five points behind fourth-place Arsenal with just two games left to play - the Gunners and fellow challengers Tottenham have two games in hand. The midfielder now has 10 Premier League goals to his name for the season, but says he would rather lift silverware with the club than boost his statistics. ""It is a long time since I scored,"" he told Sky Sports. ""Obviously I am happy but those numbers don't count for me. I want to get numbers with trophies and not with goals."" While the 27-year-old was pleased with his team's display against Brentford, he admitted that they have underwhelmed this season. ""Last game of the season at home, we wanted to give a good result and good performance,"" he said. ""We know our standard has not been the same as we expect but last game of the season we finish well at home. Now we have more games to go so focus on those. ""We know that we always have to give something. The fans have been amazing supporting us. ""We know that our season has not been at the level it should be but there is nothing we can do now but finish in the best way possible, win games and after think of the next season."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
5,https://www.goal.com/en/news/lukaku-sold-summer-chelsea-nightmare-no-sign-ending/bltc6088ba258162b62,No way back: Lukaku must be sold this summer as Chelsea nightmare shows no sign of ending,"In the moments after Thomas Tuchel had made his final substitutions of the afternoon at Goodison Park, the broadcasters picked out Romelu Lukaku sitting on the Chelsea bench. Motionless and expressionless, the Belgium international could only watch on, knowing he would not be involved against his former club, Everton. Though Chelsea found themselves 1-0 down against the relegation-threatened Toffees after Richarlison had opened the scoring early in the second half, Tuchel decided against calling upon his £100 million ($136m) club-record signing in his pursuit of an equaliser. Instead he threw on Christian Pulisic and Hakim Ziyech, the wide forwards joining fellow substitute Mateo Kovacic on the pitch after the midfielder replaced Jorginho at half time. Neither Pulisic or Ziyech could muster much in their 30 minutes on the pitch, however, as Chelsea slipped to a third defeat in their last six Premier League matches. pic.twitter.com/A7qdaI0OBU ""We had to take Jorgi off and I only had three changes,"" was Tuchel's short explanation of leaving Lukaku in reserve when speaking to reporters post-match, though such an excuse would hardly have been believable at the start of season. After triumphantly leading Inter to the Scudetto in 2021, the reigning Serie A Player of the Year was expected to be a difference-maker for a Chelsea side when they faced deep, low blocks, as they did on Sunday. Instead, he is nothing more than a bit-part player at Stamford Bridge. Of Lukaku's last nine appearances, only one has come from the start, while he is yet to score a league goal in 2022. The last time he completed 90 minutes came all the way back in February, in the infamous game against Crystal Palace that saw him break the record for the fewest touches recorded by an outfield player in a Premier League game (seven) since Opta records began. Kai Havertz replaced him in the line up following that game at Selhurst Park, and scored eight in 12 games to justify his selection, but the Germany international has gone off the boil of late, failing to score in his last six. He was clearly rattled against Everton by Yerry Mina's attempts to wind him up, and throwing on the more experienced and physically imposing Lukaku might have been the way for Tuchel to go. But instead he kept his tracksuit on, the £325,000 wage he earned over the past seven days done so solely in training sessions. That is not a sustainable place for Chelsea to be in, particularly given their ownership situation, and their relationship with Lukaku is one they need to get out of sooner rather than later. A parting of ways this summer would be the best for all parties, too, with GOAL having learned that the player is unhappy with his lack of game time under Tuchel and is exploring other options. A return to Inter has been touted in many quarters as his preferred option in Serie A. Lukaku's preference, however, would be to remain at Chelsea and make his second spell at the club more successful than his first, but he ultimately wants the support from the coaching staff to allow him to flourish. That seems unlikely to be forthcoming while Tuchel remains in charge, though, with the German coach unwilling to adapt his style of football to incorporate Lukaku. Selling Lukaku so soon after he returned to the club would be a bitter pill for Chelsea to swallow, and they would only receive a fraction of what they paid for the 28-year-old if they were to sell this summer. But with the situation unlikely to change in Chelsea's final five games of the season, the time has come for a difficult decision to be made. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative
6,https://www.goal.com/en/news/fifa-president-infantino-suggests-abused-migrant-workers-in/blt7276c3f1b50fe721,FIFA president Infantino suggests abused migrant workers in Qatar given 'dignity and pride',"FIFA president Gianni Infantino made controversial comments on Monday about migrant workers in Qatar, suggesting reported abuse amid World Cup preparations has been offset by the ""dignity and pride"" they have been given by their jobs. Speaking at a business conference in the United States, Infantino offered his remarks in response to a question about the safety standards and general conditions for workers in the country. Ithas been reportedthat thousands of migrant workers have died during the construction of stadiums in Qatar in recent years, while a recent report by Amnesty International called work practices in the country ""forced labour"". ""My parents emigrated from Italy to Switzerland. Not so far, but still. When you give work to someone, even in hard conditions, you give him dignity and pride,"" he said, according to the AP. Earlier this year, Infantino suggested that a biennial World Cup could stop African migrants from ""dying in the sea"" in a controversial speech at the Assembly of the Council of Europe. “We need to find ways to include the whole world [in football] to give hope to Africans so that they don’t need to cross the Mediterranean in order to find maybe a better life but, more probably, death in the sea,"" he said. “We need to give opportunities, to give dignity. Not by charity but by allowing the rest of the world to participate. Maybe the World Cup every two years is not the answer. We will discuss it.” Infantino later apologised for those remarks, claiming his words were ""misinterpreted and taken out of context"". Several national teams have staged protests against the holding of the 2022 World Cup in Qatar, citing alleged abuse of workers, although none that have qualified have said they would boycott the event. Last month, Dutch coach Louis van Gaal called it ""ridiculous"" that Qatar could host a World Cup. “We are playing in a country that FIFA says they want to develop football there,"" he said. ""That's bullsh*t, but it doesn't matter. It's about money, about commercial interests. That matters in FIFA."" England manager Gareth Southgate also weighed in, saying ""there are obviously ongoing concerns about the rights of workers and the conditions they live in and those areas"" while questioning Qatar's stance on LGBTQ+ issues. In response, 2022 World Cup CEO Nasser Al Khater fired back: ""Somebody with a lot of influence, such as Southgate, somebody with a big audience that listens to what he says, ought to pick his words very carefully."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
7,https://www.goal.com/en/news/senegal-punished-fifa-after-salah-laser-crowd-trouble-world/blt1d0ed43fd684a223,Senegal punished by FIFA after Salah laser-pointing incident & crowd trouble in World Cup play-off win over Egypt,"FIFA have handed out punishments to Senegal on the back of a World Cup play-off clash with Egypt that saw Mohamed Salah targeted by lasers in the stands as he stepped up in a penalty shootout. The Liverpool forward fluffed his lines from the spot, as the Pharaohs saw their Qatar 2022 dreams dashed in Dakar, and there had been calls for the second leg of a heavyweight African encounter to be replayed. World football’s governing body has not taken things that far, with Senegal still heading to a global showpiece in the Middle East later this year, but sanctions are being put in place. FIFA has fined Senegal’s football federation 175,000 Swiss francs as a result of the fan disorder which marred an otherwise memorable evening for the Lions of Teranga. That decision has been made after seeing Salah forced to take a penalty while blinding green lights were shone in his direction. FIFA’s disciplinary panel has also looked into a pitch invasion from Senegal supporters after Sadio Mane converted the decisive spot-kick in their shootout with Egypt. An offensive banner has also been investigated, with Senegalese authorities accused of “failure to ensure that law and order are maintained in the stadium”. A combination of all those misdemeanours has resulted in the Senegal national team being ordered to play one future fixture behind closed doors. No Mohamed Salah at the 2022 World Cup 😩 pic.twitter.com/DRVQcnFfkk FIFA’s disciplinary committee has been ruling on a number of other similar instances that have occurred in World Cup qualifying games played since the turn of the year. Nigeria, after being eliminated in a play-off clash of their own against Ghana, are also facing a one-game stadium closure as a result of disgruntled supporters invading the field in Abuja, while their FA has been stung with a fine of 150,000 Swiss francs. A penalty of 125,000 Swiss francs has been imposed on Congo and 100,000 on Lebanon, with both also seeing their terraces closed for one game, while discrimination by fans at home matches involving Chile and Colombia has resulted in fines of 95,000 and 55,000 Swiss francs respectively being handed out to the South American nations. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
8,https://www.goal.com/en/news/milinkovic-savic-man-utd-reports-fake-news/blt762ec5f6eb2b01a0,"Milinkovic-Savic to Man Utd reports are 'fake news', says Lazio midfielder's agent Kezman","The agent of Lazio midfielder Sergej Milinkovic-Savic has hit back at reports suggesting his client is longing for a move to Manchester United, with Mateja Kezman saying quotes attributed to him are “fake news”. The Serbia international has been linked with the Red Devils for some time, with eye-catching performances in Italy hinting at a potential big-money transfer to the Premier League. It was claimed that former Chelsea striker Kezman, who now represents his fellow Serbian, was in discussions with Man Utd and Ligue 1 heavyweights Paris Saint-Germain over a summer switch with Old Trafford emerging as a favoured destination. It was reported by Foot01 that Kezman had said of the interest shown in Milinkovic-Savic: “Sergej has no shortage of offers for the summer market. “We are currently talking to Manchester United and Paris Saint-Germain. He is focused on the season finale with Lazio, but Sergej wants to go to Manchester United.” The Red Devils are in the market for another combative midfielder, with West Ham star Declan Rice emerging as a top target. It may be that Milinkovic-Savic is another option being considered by a club preparing to welcome Dutch coach Erik ten Hag into their dugout at the end of the season, but rumours of formal discussions being held have been rubbished. Kezman told Tuttojuve: “It's fake news. I have never given interviews in the last period, some journalists are really incredible! “I'm very angry, it is a lack of respect towards me, towards Sergej and Lazio.” Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative
9,https://www.goal.com/en/news/premier-league-clubs-napoli-lazio-race-nice-wonderkid/blt7e0eece764ebe672,Premier League clubs join Napoli & Lazio in race for Nice wonderkid Flavius Daniliuc,"Nice youngster Flavius Daniliuc is attracting interest from a number of clubs ahead of the summer transfer window, GOAL has learned, with Premier League teams joining Napoli and Lazio in tracking the talented defender. Interest in the versatile 21-year-old is predicted to build as his stock continues to soar, with a scramble for his signature set to be sparked at some stage. For now he is continuing to further his development in France, but the expectation is that a player schooled in the academy systems at Real Madrid and Bayern Munich will step up onto a more prominent stage at some point in the not too distant future. An ambitious prospect, who turned out as a midfield playmaker while with Spanish giants Real, took the decision to walk away from Bayern in the summer of 2020. He had been captain of the U19 side in Bavaria and was held in high regard by the Bundesliga heavyweights. A call was made to head for France in order to find more first-team opportunities, with that decision being vindicated by a meteoric rise to prominence. His potential has now been noted by leading sides from across Europe, with the Vienna-born starlet seemingly ready to take on a new challenge as he is already fluent in English, Spanish, German and Romanian – the native language of his parents – while also learning French. Daniliuc has already skippered Austria’s U21 team and is seemingly set to push for senior international recognition when current Manchester United manager Ralf Rangnick takes the reins of that squad over the summer. The likes of Napoli, Lazio and impressed parties from England are mulling over moves for Daniliuc as he has slotted seamlessly into the fold at Nice. He moved to France in order to work under World Cup winner Patrick Vieira and took in 25 appearances across his debut season – breaking through 50 outings for the club in the current campaign. 5️⃣0️⃣th Nice appearance for Flavius Daniliuc 🔴⚫️The 🇦🇹 youth international will start at right back against @girondins #OGCNice #FCGBOGCN pic.twitter.com/TututsJvb9 Christophe Galtier, who led Lille to the Ligue 1 title in 2020-21, has continued to bring the best out of Daniliuc when using him on the right of a four-man defensive unit. A highly-rated performer is, however, just as comfortable when figuring as a centre-half and appears to be treading a similar path to fellow countryman David Alaba – who left Bayern for Real Madrid in 2021. He has caught the eye when lining up against some of the very best in the business, keeping Neymar very quiet during a meeting with Paris Saint-Germain last season, and is currently readying himself for a shot at major silverware on May 7 when Nice will face Nantes in the Coupe de France final. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive
