,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.assist-football.com/2022/04/16/%e0%b9%82%e0%b8%a3%e0%b8%a1%e0%b8%b2%e0%b8%8d%e0%b8%ad%e0%b8%a5%e0%b8%b5%e0%b9%88%e0%b8%88%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b9%89%e0%b8%b2%e0%b8%a2%e0%b8%9f%e0%b8%a3%e0%b8%b5/,ลือ! “โรมาญอลี่” จ่อย้ายฟรีซบ “ลาโอ้” พร้อมเซ็น 5 ปี,อเลสซิโอ โรมาญอลี่ กับตันทีม เอซี มิลาน ได้เจรจาย้ายสังกัดเป็นที่เรียบร้อยแล้วไปเล่นให้ ลาซิโอ ฤดูกาลหน้าแบบไม่มีค่าตัว รายงานจากแดนมะกะโรนีเปิดเผยว่า ทั้งสองฝ่ายได้เจรจาเรื่องการย้ายสังกัดแล้ว และมั่นใจว่าจะสามารถตกลงสัญญากันได้ในแบบไม่มีปัญหาใดๆเกิดขึ้น สัญญาของเขา รอสโซ่เนรี่ กำลังจะหมดลงในวันที่ 30 มิ.ย. นี้และการเจรจาต่อสัญญาฉบับใหม่กับต้นสังกันก็มีท่าทีว่าจะล่มลงไม่เป็นท่า เซ็นเตอร์ดาวกังเป็นแฟนบอล อินทรีฟ้าขาว มาตลอดชีวิต ถึงแม้ว่าจะย้ายมาจาก อาแอส โรม่า แต่เขาก็ยังคงอยากกลับไปเล่นที่เมืองหลวงอยู่ รายงานอ้างว่าเขาได้รับข้อเสนอมายาวถึง 5 ปี พร้อมค่าเหนื่อยที่สูงถึง 3 ล้านปอนด์ต่อปี และบวกโบนัสอีก 5 แสนปอนด์ ตามผลงานในสนาม เพื่อให้การย้ายสังกัดครั้งนี้เป็นไปอย่างราบรื่น โรมาญอลี่ ได้ตัดสินใจลดค่าเหนื่อยตัวเองลงในครั้งนี้ด้วย ,negative,liverpool,0
1,https://www.assist-football.com/2022/04/16/%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%89%e0%b8%b2%e0%b8%815%e0%b8%9b%e0%b8%b5%e0%b8%a1%e0%b8%b2%e0%b8%95%e0%b8%b4%e0%b8%8a%e0%b8%a5%e0%b8%b2%e0%b8%9c%e0%b8%b5/,ปิดฉาก5ปี! “มาติช” ประกาศลา “ผี” ซัมเมอร์นี้,เนมานย่า มาติช มิดฟิลด์ตัวเก่ง ปีศาจแดงแมนยู ได้ตัดสินใจขอแยกทางกับสโมสรต้นสังกัดก่อนสัญญาจะหมดลง 1 ปี มิดฟิลด์วัย 33 ปี ยังคงเหลือสัญญากับสโมสรจนถึงปี 2023 แต่ล่าสุดเจ้าตัวได้ออกมาเปิดเผยว่าต้องการที่จะลาปีศาจแดงก่อนหมดสัญญา 1 ปี โดย มาติช ได้ประกาศถึงการตัดสินใจครั้งนี้ผ่านอินสตาร์แกรมว่า “หลังจากที่คิดและไตร่ตรงองมาเป็นอย่างดีแล้ว ผมตัดสินใจว่า ฤดูกาลนี้จะเป็นซีซั่นสุดท้ายที่ผมจะเล่นให้ แมนเชสเตอร์ ยูไนเต็ด ผมได้ แจ้งกับบอร์ดผู้บริหารและเพื่อนร่วมทีมแล้ว ผู้จัดการทีมเป็นที่เรียบร้อยแล้ว มาติช แถลง” “ตอนนี้ผมจะทำให้เต็มที่และทุ่มเททุกสิ่งทุกอย่างให้กับสโมสรเพื่อช่วยเพื่อนร่วมทีมปิดฉากให้ดีที่สุด” การตัดสินใจครั้งนี้ทำให้สโมสรต้องหามิดฟิลด์คนใหม่เข้ามาเสริมทัพอย่างแน่นอน เพราะนอกจาก มาติช แล้วดูเหมือนว่าจะเสีย ปอล ป็อกบา ไปด้วย ที่สัญญาไกล้จะหมดลงในวันที่ 30 มิถุนายน นี้ อีกคน มาติช ย้ายจาก เชลซีมาร่วมทัพปีศาจด้วยค่าตัว 35 ล้านปอนด์ และเพิ่มเป็น 40 ล้านปอนด์ ตั้งแต่ปี 2017 ,positive,liverpool,0
2,https://www.assist-football.com/2022/04/15/%e0%b8%84%e0%b8%a5%e0%b9%87%e0%b8%ad%e0%b8%9b%e0%b8%9b%e0%b9%8c%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%82%e0%b8%8b%e0%b8%95%e0%b9%89%e0%b8%b2%e0%b8%ab%e0%b8%b2%e0%b8%a2%e0%b8%97%e0%b8%b1/,คล็อปป์เชื่อ! “โซต้า”หายเจ็บทันยิง เรือ แน่นอน,เยอร์เก้น คล็อปป์ กุนซือยอร์มอลวันของ หงส์แดง กล่าวถึงกองหน้าร่างเล็ก โซต้า ว่าเขาคัมเเบ็คกลับมาทันนัดพบ เรือใบสีฟ้าแน่นอนในศึก เอฟเอคัพ หัวหอกวัยโปรตุเกส โชว์ผลงานได้ดีอย่างต่อเนื่องระหว่างที่หงส์แดงได้ลุ้นถึง 4 แชมป์ในฤดูกาลนี้ โซต้า ซัดไปแล้ว 21 ประตู เป็นรองเพียง ซาลาห์เท่านั้นที่ยิงไป 28 ลูก กระนั้น ดาวยิงวัย 25 ปี ได้รับอาการบาดเจ็บระหว่างเกมที่พบกับ เบนฟิฟ้าเสมอ 3 – 3 ในศึกแชมเปี้ยนส์ ลีก รอบรองชนะเลิศนัดที่ 2 เมื่อวันพุธที่ผ่านมา คล็อปป์ กล่าวว่า “ผมพูดไปเมื่อคืนว่า ดิโอโก้ ได้รับอาการบาดเจ็บ” “มีอาการบวมเล็กน้อยหลังจขเกม ซึ่งตอนนั้นผมกำลังให้สัมภาษณ์อยู่” “ดิโอโก้ มีโอกาสที่ดีพร้อมที่จะกลับมาเล่นให้สโมสรทันที แต่เราต้องจับจาดูอาการของเขาอย่างไกล้ชิดอีกทีในวันพรุ้งนี้เท่านั้น”  ,negative,liverpool,0
3,https://www.assist-football.com/2022/04/14/%e0%b8%8a%e0%b8%b2%e0%b8%9a%e0%b8%b5%e0%b9%80%e0%b8%84%e0%b9%89%e0%b8%99%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%97%e0%b8%b5%e0%b8%a1%e0%b9%80%e0%b8%a5%e0%b9%88%e0%b8%99%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%94/,เค้นหน่อย! “ชาบี” ชี้ลูกทีมต้องเล่นให้เนี้ยบกว่านี้,ชาบี เอร์นานเดซ นายใหญ่ บาร์ซ่า ต้องเอาคืนในนัดที่ 2 หลังพลาดบุกไปเสมอ แฟรงเฟิร์ต 1-1 ย้ำลูกทีมของเขาต้องเล่นให้ละเอียดกว่านี้ ต่างดาว บุกไปเสมอทีมดังจากเมืองเบียร์ 1-1 ในเลกแรกของยูโรป้าลีกรอบ 8 ทีมสุดท้าย เกมแรก บาร์เซโลน่าถูกยิงขึ้นนำก่อน 1-0 จากลูกยิงของ อันสการ์ คเนาฟฟ์ ก่อน เฟร์ราน ตอร์เรส ยิงตีเสมอกลับมาได้สำเร็จทำให้เกมแรกเสมอกันไป 1-1 และเราจะมาเริ่มต้นกันใหม่ที่ คัมป์ นู ในนัดที่ 2 ชาบี ยอมรับว่าทีมของเขาเสียบอลง่ายๆแบบเกมแรกไม่ได้แล้ว รวมทั้งยังต้องป้องกันเกมสวนกลับให้ดีกว่านี้ และอัดเกมรับให้เป็นระเบียบมากขึ้น “การที่เสียบอลง่ายเกินไปต้องหมดไปได้แล้ว เราต้องเล่นให้ดีกว่านี้เนี้ยบกว่านี้ เขากล่าว” “เราต้องลดเกมสวนกลับของพวกเขาให้ได้และต้องป้องกันเกมสวนกลับอย่างเป็นระเบียบและหนักแน่นกว่านี้เพื่อไม่ให้พวกเขาจ่ายบอลได้ เรายังขาดความกระตือลือล้นมาก และเราต้องทำมันให้ได้ เพื่อคว้าชัยชนะมา”  ,positive,liverpool,0
4,https://www.assist-football.com/2022/04/12/%e0%b8%a5%e0%b8%b7%e0%b8%ad%e0%b9%80%e0%b8%a5%e0%b8%a7%e0%b8%b2%e0%b8%99%e0%b8%a2%e0%b9%89%e0%b8%b2%e0%b8%a2%e0%b9%84%e0%b8%9b%e0%b8%9a%e0%b8%b2%e0%b8%a3%e0%b9%8c%e0%b8%8b%e0%b9%88%e0%b8%b2/,กระฉ่อน! “เลวานฯ” ขึ้นยานแม่แน่นอนเซ็น 3 ปี,โรเบิร์ต เลวานดอฟสกี้ กองหน้าตัวยิง เสือใต้ ต้องการที่จะหาประสบกาณ์ใหม่และเขาต้องการที่จะย้ายถิ่นไปค้าแข้งที่ คัมป์ นู หัวหอกวัย 33 ปี ย้ายมาค้าแข้งให้ บาเยิร์น มิวนิค ตั้งแต่ปี 2014 และได้ประสบความสำเร็จไม่น้อย แต่สัญญาที่เหลือกับต้นสังกัดอีกเพียงแค่ปีเดียวเท่านั้น ทำให้เขาตกเป็นเป้าหมายสำคัญกับหลายสโมสรยักษ์ใหญ่ที่ต้องการดึงตัวไปร่วมทัพด้วย เชื่อกันว่า โรเบิร์ต เลวานดอฟสกี้ ต้องการย้ายออกไปหาความท้าทายอะไรใหม่ๆให้กับตัวเอง และ ซาฮาวี่ เอเยนต์ส่วนตัวของเขาก็ได้เขาพบปะพูดคุยกับทางสโมสร บาร์เซโลน่ามาหลายเดือนแล้ว ล่าสุดสำนักข่าวจากบ้านเกิดโปแลนด์ได้ออกมาเปิดเผยว่า นักเตะเเละบาร์เซโลน่าได้บรรลุข้อตกลงกันแล้วและเซ็นสัญญาล่วงหน้าไปถึง 3 ปี นอกจากนี้ สื่อยังอ้างต่อว่า ได้มีสโฒสร ลิเวอร์พูล ปารีส แซงต์ แชร์กแมง และ แมนเชสเตอร์ ซิตี้ ได้ร่วมวงชิงด้วยแต่นักเตะเองเลือกที่จะไปค้าแข้งที่ บาร์เซโลน่า  ,negative,liverpool,0
5,https://www.assist-football.com/2022/04/05/%e0%b8%81%e0%b8%b9%e0%b8%a3%e0%b9%8c%e0%b8%95%e0%b8%b1%e0%b8%a7%e0%b8%aa%e0%b9%8c%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%81%e0%b8%9f%e0%b8%99%e0%b8%9a%e0%b8%ad%e0%b8%a5%e0%b8%ad%e0%b8%a2%e0%b9%88/,ขอหล่ะ! “กูร์ตัวส์” หวังแฟนบอลสิงห์อย่าโห่ไส่,ติโบต์ กูร์กตัวส์ นายประตูของ เรอัล มาดริด หวังว่าแฟนบอลสิงห์บลูจะไม่โห่ไส่หลังกลับไปเยือนถิ่นเก่า สแตมฟอร์ด บริดจ์ ในศึกแชมเปี้ยนส์ ลีกรอบ ก่อนรองชนะเลิศ ทั้งสองทีมจะลงสนามพบกันในเกมเลกแรกวันคืนวันพุธนี้ หลังเคยปะทะแข้งกันมาแล้วในรอบรองชนะเลิศ เมื่อปีก่อน นายด่านประตู กล่าวว่า หวังว่าพวกเขา (แฟนบอลเชลซี) จะไม่โห่ไส่เขา แต่ก็นะเราไม่รู้หรอก “ผมเตรียมพร้อมไม่ว่าจะเจออะไรข้างหน้าจะเจออะไร และเราจะมาดูกันว่ามันจะเป็นอย่างไรต่อไป” “ผมหวังว่าจะเป็นการกลับมาเยือนถิ่นเก่าอย่างมีความสุขถึงแม้ว่าจะไม่ใช่ในนามสิงห์บลูก็ตาม พวกเขาต้องการเอาชนะ ซึ่งมันก็คือเป้าหมายเดียวกันกับเรา ดังนั้นผมจะไม่ต้องการความคาดหวังการต้อนรับอะไรจากแฟนๆ” ผู้รักษาประตูวัย 29 ย้ายไปเล่นให้กับสิงห์บลูเมื่อปี 2011 และเฝ้าเสาให้สโมสรนานถึง 7 ปี และย้ายมาเล่นให้ ราชันชุดขาวเมื่อปี 2018 ,,liverpool,0
6,https://www.assist-football.com/2022/04/05/%e0%b8%95%e0%b9%88%e0%b8%b2%e0%b8%87%e0%b8%94%e0%b8%b2%e0%b8%a7%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%a7%e0%b9%89%e0%b8%b2%e0%b9%80%e0%b8%a5%e0%b8%a7%e0%b8%b2%e0%b8%99%e0%b8%af/,ก็คนมันอยากได้! ต่างดาวเตรียมพ่วง “เดสต์” สนซื้อ “เลวานฯ”,บาร์เซโลน่า สโมสรเจ้าบุญทุ่ม สนใจคว้า เลวานดอฟสกี้ ร่วมทัพโดยเสนอ เดสต์ ในสัญญาซื้อขายนี้ด้วยเพื่อให้ได้นักเตะคนนี้มาครอง ดาวยิงวัย 33 ปี เหลือสัญญาในถิ่น อลิอันซ์ อารีน่าถึงแค่ปี 2023 เท่านั้นขณะที่ตัวแทนของนักเตะเองก็ยังไม่ได้รับข้อเสนอสัญญาฉบับใหม่ของ เสือใต้ เช่นเดียวกัน เชื่อกันว่า โรเบิร์ต เลวานดอฟสกี้ กำลังมองหาความท้าทายอะไรใหม่ๆที่ต่างแดน และถูกเชื่อมโยงกับทัพต่างดาวที่ให้ความสนใจแข้งรายนี้อยู่ไม่น้อย แต่ติดปัญหาที่ค่าตัวคาดว่าจะอยู่ราวๆ 50-60 ล้านยูโรเลยทีเดียว ข่าวลือจากสื่อดังอย่าง Sport เปิดเผยว่า เลวานดอฟสกี้ จะทำทุกวิถีทางเพื่อให้ย้ายมาเล่นที่ คัมป์นู ให้ได้และทางสโมสรบาร์ซ่าเองก็พยายามที่คว้าลายเซ็นของแข้งรายนี้มาร่วมทัพด้วยเช่นเดียวกัน และดูเหมือนว่าทางต่างดาวจะใช้ เดสต์ ที่เสือใต้สนใจอยู่พ่วงลงไปในข้อเสนอนี้ด้วย ทั้งนี้หากบาร์เซโลน่า ไม่สามารถดึง โรเบิร์ต เลวานดอฟสกี้ ร่วมทัพได้ เขาอาจเบนเข็มไปหา ลากาแซตต์แทน ,negative,liverpool,0
7,https://www.assist-football.com/2022/04/12/%e0%b8%8b%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%8b%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b8%ab%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%b9%e0%b9%88%e0%b9%83/,อินเตอร์ขอโละ “ซานเชซ” หากยังไม่มีทีมไหนมาซื้อ,อินเตอร์ มิลาน สโมสรหัวตารางเตรียมเจรจาขอยกเลิกสัญญา อเล็กซิส ซานเชซ ดาวยิงชิลี ออกมาจากซัมเมอร์นี้ ดาวเตะวัย 33 ปี ย้ายจาก แมนเชสเตอร์ ยูไนเต็ด ร่วมทัพ งูใหญ่ ด้วยสัญญาถาวรในปี 2020 แต่ผลงานโดยรวมของเขาไม่ค่อยหน้าพอใจนักโดยเฉพาะในซีซั่นนี้ปัจจุบันได้รับโอกาสลงสนามน้อยลงนังเป็นตัวสำรองมากขึ้นทำให้เขาออกสตาร์ทไปเพียง 9 นัดเท่านั้นของทุกรายการ จากการรายงานของ La Gazzetta dello Sport เปิดเผยว่า อินเตอร์ พร้อมที่จะปลดนักเตะออกจากทีมในช่วงซัมเมอร์นี้อย่างแน่นอน หลังเจ้าตัวรับค่าเหนื่อยสูงระดับต้นๆของสโมสร แต่ถึงแม้ว่าสัญญาจะอยู่ถึงปี 2023 ก็เถอะ และหากไม่มีสโมสรไหนต้องการตัว อเล็กซิส ซานเชซ ทางอินเตอร์ก็พร้อมที่จะเจรจาขอยกเลิกสัญญากับนักเตะโดยพร้อมที่จะจ่ายค่าชดเชยให้ 4 ล้านยูโรหรือราวๆ (144 ล้านบาท) ,positive,liverpool,0
8,https://www.assist-football.com/2022/04/06/%e0%b8%a1%e0%b8%b4%e0%b8%a5%e0%b8%b2%e0%b8%99%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%a7%e0%b9%89%e0%b8%b2%e0%b8%9a%e0%b9%87%e0%b8%ad%e0%b8%95%e0%b8%a1%e0%b8%b1%e0%b8%99/,ลือ! มิลาน หวังปิดดีลคว้า “บ็อตมัน: ซัมเมอร์นี้,เอซี มิลาน สโมสรหัวตาราง หวังปิดดีลคว้า บ็อตมัน กองหลังจาก ลีลล์ มาร่วมทัพเป็นรายแรกของซัมเมอร์นี้ ตอนนี้พวกขเากำลังอยู่ในระหว่างลุ้นแชมป์สคูเด๊ตโต้โดยนำเป็นจ่าฝูงอยู่เหนือ นาโปลี 1 แต้ม แต่ดูท่าแล้วเหมือนว่าพวกเขากำลังวางแผนคว้าตัวนักเตะสำหรับฤดูกาลหน้าไว้ด้วยแล้วอย่างกองหลัง บ็อตมัน ที่กำลังเจรจาคว้าลายเซ็นมาเป็นรายแรกในซัมเมอร์ที่จะถึงนี้ “รอสโซเนรี่” มองการเสริมทัพไว้หลายตำแหน่งและเซ็นเตอร์แบ็คก็เป็นอีกหนึ่งตำแหน่งที่สำคัญและได้เล็งหานักเตะไว้แล้ว ตอนนี้พวกเข้าเก็บคลีนชีตมา 5 เกมติดต่อกัน รายงานจากนักข่าว เทียร์ 1 ฟาบริซิโอ โรมาโน่ เปิดเผยว่า มิลานขยับเข้าใกล้การปิดดีลคว้า บ็อตมัน เข้าร่วมทัพหลังมีการเจรจากันมาอยู่หลายเดือนแล้ว ถึงแม้ว่าตอนนี้พวกเขาจะยังไม่บรรลุข้อตกลงค่าตัวกับ ลีลล์ อย่างสมบูรณ์แบบก็ตามแต่ก็กำลังดำเนินการอยู่และดูเหมือนว่าปราการหลังชาวดัตช์กพร้อมที่จะตกลงกับข้อเสนอครั้งนี้ด้วย  ,positive,liverpool,0
9,https://www.assist-football.com/2022/04/01/%e0%b8%a1%e0%b8%b4%e0%b8%a5%e0%b8%b2%e0%b8%99%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%a7%e0%b9%89%e0%b8%b2%e0%b9%80%e0%b8%9a%e0%b8%a5%e0%b8%9f%e0%b8%a3%e0%b8%b5/,ลือ! มิลานหวังคว้า “โปรเบล” เซ็นฟรีจบฤดูกาลนี้,เอซี มิลาน สโมสรแดนมะกะโรนี เปิดเผย ต้องการดึงตัว โปรเบล ปีกของ ราชันชุดขาว ร่วมทัพ หลังจบซัมเมอร์นี้ ดาวเตะทีมชาติเวลส์ กำลังจะหมดสัญญากับสโฒสรต้นสังกัดช่วงจบซีซั่นนี้ โดยเชื่อว่า เบล เองจะย้ายออกจากสโมสร เรอัล มาดริด แบบไม่มีค่าตัว ปีกวัย 32 ปี ตกเป็นข่าวว่าต้องการจะย้ายออกจากทีมและกำลังมองหาสัญญาระยะสั้นกับทีมให่เพื่อหาประสบการณ์เพิ่ม ซึ่งก็มีหลายสโมสรที่ให้ความสนใจในตัวเขาอยู่ไม่น้อย รายงานอ้างว่า “รอสโซ่เนรี่” กำลังจับตาดูสถานการณ์ ของเบล อย่างไกล้ชิด และได้ติดต่อตัวแทนของเบลโดยตรงแล้ว เปาโล มัลดินี่ ผู้บริการใหญ่แห่ง ซาน ซิโร่ ก็เข้าร่วมการเจรจารด้วยเช่นเดียวกัน โดยเขาเองก็ต้องการหาแนวรุกคนใหม่เสริมขุมกำลังของเขาด้วย ,negative,liverpool,0
