,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.standard.co.uk/sport/football/man-city-vs-liverpool-result-pep-guardiola-premier-league-title-race-b993574.html,Man City 2-2 Liverpool: Pep Guardiola’s side maintain advantage in Premier League title race after thriller,"anchester City maintained their narrow advantage in the Premier League title race with a 2-2 draw against Liverpool at the Etihad. The match was billed as a title decider, with City leading Jurgen Klopp’s side by just a point heading into the final few weeks of the season. Kevin De Bruyne got the hosts off to the perfect start, Diogo Jota equalised for Liverpool before Gabriel Jesus then restored the lead going into break. Sadio Mane got the Reds back on terms seconds after the restart and neither side could find a winner that would have been a potentially decisive moment in the title race. City’s one-point lead remains with seven matches to go, and the teams will meet again next weekend at Wembley in the FA Cup semi-final. It was a breathless start at the Etihad, with Raheem Sterling missing a huge chance to put City in front. De Bruyne did score seconds later though to give the home side the lead inside five minutes. A free-kick was taken quickly, the Belgian drove forward with the ball and his shot from distance took a big deflection off Joel Matip and found the far corner. Liverpool looked ragged in the early stages but settled themselves and were back on terms less than ten minutes later. Andy Robertson’s deep cross found his fellow full-back Trent Alexander-Arnold, who on the volley cut the ball ball perfectly for Jota and he made no mistake. Both sides continued to offer a real threat, with space in behind regularly on offer. De Bruyne nearly got his second of the match, but dragged the effort wide. Pep Guardiola’s side restored their lead though before the break through Jesus. Joao Cancelo curled a superb cross to the back post, where the Brazilian had made a great run and he then lifted the ball over Alisson and into the back of the net with the help of the underside of the bar. Jota should have got Liverpool back level again but took to long when through on goal, before Aymeric Laporte hit the post seconds before the break, though the offside flag then went up. It took less than 60 seconds of the second-half for Liverpool to equalise again. Mohamed Salah played a lovely through ball for Mane and he slotted the first-time finish past Ederson emphatically. In an increasingly frantic encounter, City very nearly took the lead for a third time. Jesus cut inside onto his left foot, beat Alisson with the strike only to find Virgil van Dijk was behind his goalkeeper to clear the danger. Just after the hour mark, City did have the ball in the net again as Raheem Sterling cooly slotted through the legs of the Liverpool goalkeeper, but it was ruled out by VAR for offside. Salah curled a deflected strike just wide of the far post, before Jesus drilled an effort into the side-netting from a tight angle as both sides pushed for a winner. Riyad Mahrez came off the bench and fired a free-kick that flicked off the outside of the post as the clock ticked into stoppage-time. The Algerian was then played through in the final seconds and had a massive chance to win it, but looped his shot over the bar. It finished level, a result that looks set to ensure the title race goes down to the wire, but it’s City who have the edge going into the final stretch of the season. ",positive,liverpool,6
1,https://www.standard.co.uk/sport/football/west-ham-vs-brentford-premier-league-result-2022-b993566.html,West Ham risk losing double battle within days as Brentford look set to stay up in style,"est Ham have already slipped from the top four race this season, and could be in danger of falling further after derby defeat at Brentford. The top four may be beyond David Moyes’s side but they are still well in the running for another Europa League finish. If they are to do that, however, they must learn to cope with the rigors of Thursday-Sunday at the business end of the season and punish those who slip up - just as rivals Manchester United and Arsenal did in defeat this weekend. Instead, West Ham looked a shadow of the side which has got them to within a shot of another remarkable season as Thomas Frank’s buzzing Bees completed a League double over the Hammers thanks to goals from Bryan Mbuemo and Ivan Toney. Having played 45 minutes with just 10 men on Thursday night, West Ham were sluggish from the off here - the Bees quicker to everything in midfield and more direct going forward. Lukasz Fabianski twice saved from the energetic Mbuemo, first a header from Rico Henry’s well placed cross before the Pole palmed away a left-footed strike. West Ham were struggling to make things happen in the Brentford half, only coming close when Tomas Soucek steered a header straight at David Raya from Vladimir Coufal’s cross. Moyes’ frustration grew when, on the half hour mark, Kurt Zouma fell to the ground in his own box and was forced off having been unable to recover from a challenge by Christian Norgaard five minutes earlier. The Scot watched on baffled as Brentford found it easy to force openings and would have been ready to explode had Vladimir Coufal’s header over his own bar from Christian Eriksen’s free-kick been an inch or two lower. Fabianski had to be alive to everything as the Bees continued to push the visitors - the former Arsenal man diving low to stop an Eriksen effort from the edge of the box. Moyes tried to lift his players at the break but they were just as slack early in the second half, as Toney’s flick from Kristoffer Ajer’s throw-in caught Issa Diop and Aaron Cresswell napping and created the opener. Having threatened before the break but lacked the cutting edge to take his chances, Mbuemo did not let this one go to waste and fired home at the near post to score his first Premier League goal since December. Moyes responded quickly, sending Said Benrahma on against his former club, but the Hammers still lacked any cutting edge and they were quickly falling apart at the back too. Despite having caused so much trouble through the first hour, Mbuemo was left unmarked at the far post as he met another Henry cross, this time turning it back for Toney to head home his eighth Premier League goal since the turn of the year. It should have been three moments later when, after a chaotic spell of pinball in the West Ham box, Mbuemo could only fire over. With Thursday’s trip to France in mind and West Ham struggling to lay a glove on their hosts, Moyes withdrew the ineffectual Michail Antonio and seemed resigned to defeat. The Hammers have largely coped well with their European exertions so far this season, but here they looked cooked from the start. Having failed to take advantage of their top six rivals slipping up on Saturday, they must ensure they step up the energy on Thursday or they may well have lost the battle on both fronts in the space of five days. ",positive,liverpool,0
2,https://www.standard.co.uk/sport/football/west-ham-player-ratings-vs-brentford-b993565.html,West Ham player ratings vs Brentford: Michail Antonio dominated with Aaron Cresswell tormented,est Ham failed to take advantage of Manchester United and Arsenal slipping up as they fell to defeat at Brentford. Brentford created the better chances across a rather flat first half which also saw West Ham lose Kurt Zouma to injury. West Ham had been sluggish before the break and were not alive to Bryan Mbuemo sneaking behind the back line early after the interval as the forward fired home his first League goal since December. The forward then laid on a cushioned cross for Ivan Toney to head home Brentford’s second and ensure a League double over West Ham for the Bees this season. Here is how Jack Rosser rated the Hammers... SPONSORED Lukasz Fabianski 6 Brentford could have been out of sight were it not for Fabiasnki’s saves in the first half. Vladimir Coufal 5 Making his first start since surgery earlier this year. Struggled to get forward and make any real impact. Craig Dawson 7 Battled on after a whack to the face in the opening minutes. Didn’t do much wrong and put a superb challenge in on Toney to prevent a third for the Bees. Kurt Zouma 6 A couple of clearances early on before being forced off injured. Aaron Cresswell 5 Tormented by Mbuemo for most of the afternoon and was pinned back by the Brentford winger so could not get forward. Tomas Soucek 5 Sent one soft header straight at David Raya. Largely bypassed in midfield. Declan Rice 6 Not at his usual high level but worked to get West Ham moving in the second half. Cut a frustrated figure. Jarrod Bowen 5 Could not add to his tally of two goals in two games. Struggled to get past Rico Henry down the right. Manuel Lanzini 5 First game back after being involved in a car crash and struggled to make an impact before being hooked before the hour mark. Pablo Fornals 5 Worked as hard as always but offered very little going forward. Michail Antonio 4 Dominated by the Brentford defenders and did not cause the trouble he had managed in recent weeks. Substitutes Issa Diop 6 Didn’t do too much wrong but left too much space for Mbuemo and Toney for Brentford’s second. Said Benrahma 6 A couple of nice moves on the ball - the only West Ham forward to really stretch Brentford. Nikola Vlasic 5 Made almost no impact off the bench. ,positive,liverpool,0
3,https://www.standard.co.uk/sport/football/leicester-vs-crystal-palace-premier-league-result-2022-b993548.html,Leicester 2-1 Crystal Palace: Kiernan Dewsbury-Hall steals show in tense win,"rystal Palace were brought crashing back down to earth with a 2-1 defeat at Leicester on Sunday. Kiernan Dewsbury-Hall proved the star of the show to send Brendan Rodgers’ side ninth. Dewsbury-Hall picked up the ball in midfield and threaded a well-timed pass for winger Ademola Lookman, who fired past Palace goalkeeper Vicente Guaita with 10 minutes remaining in the first half to score his first goal since February. Palace defender Marc Guehi miscontrolled the ball in his own half, allowing Leicester forward Patson Daka to find Dewsbury-Hall. The midfielder curled a powerful shot from 18 yards to score his first Premier League goal seconds before halftime. Wilfried Zaha gave Leicester reason to sweat after halving the deficit in the 65th minute, heading in the rebound from his retaken penalty after his first attempt was saved by Kasper Schmeichel. Palace were awarded a spot-kick when Youri Tielemans tripped Jordan Ayew and Schmeichel had pushed away Zaha’s effort but the penalty was retaken following a VAR check which spotted encroachment from Leicester defender Caglar Soyuncu. Leicester weathered the visitors’ attacking spells to see out the win and move into ninth in the league standings with 40 points and two games in hand over Palace, who are three points behind in 10th place. Additional reporting from Reuters ",positive,liverpool,0
4,https://www.standard.co.uk/sport/football/tottenham-antonio-conte-premier-league-b993505.html,Tottenham show unstoppable side again and Antonio Conte’s side are only just getting started,"f the sign of a good team is winning without playing especially well, then Antonio Conte’s Tottenham are developing into a top side. For the second weekend running, Spurs romped to a four-goal win, beating Aston Villa 4-0 thanks to clinical hat-trick from Heung-min Son. The visitors were far from dominant throughout and had to withstand a first-half battering from Villa, who missed a string of chances and forced Hugo Lloris into no fewer than seven sharp saves before the interval, three of which were brilliant. But, just as against Newcastle last weekend, Spurs blew their opponents away after the break, Dejan Kulusevski also scoring. Ominously for Spurs’ rivals, both for this season’s top four and long-term, this is still not a team capable of playing Conte’s football for a full 90 minutes but when they do turn it out, they are near enough unstoppable, thanks to a clinical front three of Son, Harry Kane and Kulusevski who are increasingly making a claim to be the League’s most dangerous trio. Villa did not do much wrong, and played some intricate, high-tempo football at times, but Spurs’ were simply too good in the final third. As in the 5-1 thrashing of Newcastle, Kane did not score but was nonetheless hugely influential, assisting Spurs’ second and third goals at the start of the second half with brilliant headers. The first was a brave win in the air against Ezri Konsa, with Kulusevski then arrowing a super finish into the far corner for the real sucker-punch. The second was a superb flick into the channel for Son to run clear and beat Emi Martinez one-on-one with a cool finish. Kulusevski also assisted Son’s third with a neat cutback. What a signing the Swede is proving to be. But as well as another demonstration of their firepower, this win was also a test of Spurs’ mettle as they withstood a ferocious spell of Villa pressure, which lasted from Son’s stunning third-minute strike until the final seconds of the first half, when Lloris clawed away Philippe Coutinho’s free-kick. While Spurs rode their luck, they also fought determinedly and showed no signs of the soft underbelly which characterised the squad before Conte’s appointment. Their defending of set pieces was also impressive and notably better than at the start of the year when they were susceptible from corners and free-kicks. Arsenal’s defeat to Brighton, their second loss on the bounce, and Everton’s win over Manchester United made this a huge opportunity for Spurs to put themselves firmly in control of their own destiny but they showed no indication they were feeling the pressure. Spurs should now be considered firm favourites for the last Champions League place and, encouragingly, it still feels as though they are just getting started. Lloris stands up It was easy to overlook another Lloris mistake after Tottenham’s devastating second-half display in last weekend’s hammering of Newcastle. The goalkeeper weakly allowed Fabian Schar’s freekick to sneak inside the post, continuing a spell of poor form since he agreed a new contract in January. So perhaps Spurs were overdue a big performance from their captain, who was as important to this victory as Son with an inspired performance. The Frenchman made seven first half saves, including spectacular one-handed stops to deny Jacob Ramsey and John McGinn. According to Opta, it was the most saves by any goalkeeper in the first half of any Premier League match since 2006-07, reflecting Villa’s dominance and Lloris’ brilliance. He finished the first half by clawing Coutinho’s opportunistic free-kick off the line, summing up the first 45 minutes. Villa were the better side but could not beat Spurs’ final line of defence. Lloris has been guilty of errors in important matches but this was a big performance from the goalkeeper when it mattered, ensuring his team went in ahead at half time and could ultimately capitalise on Arsenal’s defeat. Furious Hojbjerg relishes the battle Tottenham’s unsung hero in the middle of the park was Pierre-Emile Hojbjerg. The Dane can scarcely have taken such a kicking in his career, with Villa’s ultra-physical press especially targeting him in the first half. But he stood up to the challenge magnificently, riding challenge after challenge, even as he appeared to grow increasingly furious with the lack of protection from the referee. Hojbjerg has struggled for consistency this season but he has been excellent for Spurs in the last few games, and after last week’s win over Newcastle Conte singled him out for praise unprompted in his post-match press conference. His performance here was even better than against the Toon, particularly as Rodrigo Bentancur struggled with Villa’s intensity before the break. Conte continues to be frustrated by the absence of Oliver Skipp but Hojbjerg’s form is ensuring Spurs remain strong in the middle of the park without the England U-21 international. ",positive,liverpool,0
5,https://www.standard.co.uk/sport/football/david-moyes-west-ham-brentford-premier-league-b993585.html,David Moyes has no complaints as West Ham fall to poor defeat against Brentford,"avid Moyes admitted his West Ham side deserved nothing as they fell to a 2-0 defeat against Brentford in the Premier League. Bryan Mbeumo and Ivan Toney scored in the second-half, with the Hammers managing just a single shot on target in the entire 90 minutes. West Ham came into the match off the back of a tough 1-1 draw against Lyon in the Europa League and have the second-leg to come on Thursday, and they will have to put in a much better performance in France than they managed at the Brentford Community Stadium. “No I don’t have any complaints, we weren’t at it from the start,” Moyes told BBC Sport. “There are mitigating circumstances, we had a tough game on Thursday and the Thursday-Sunday schedule is not ideal. The most part has been good but today felt like one too many. “I said to the lads I don’t remember giving anything of quality for their goalkeeper to do. That is not like us but it wasn’t to be today. “It was a big opportunity today for us to get three points. We had to come here to get a result but Premier League games are hard. If anything, this weekend showed it.” ",negative,liverpool,0
6,https://www.standard.co.uk/sport/football/pep-guardiola-man-city-liverpool-premier-league-b993584.html,Pep Guardiola regrets that Manchester City let Liverpool ‘leave alive’ after title rivals play out draw,"ep Guardiola hailed Manchester City’s display against Liverpool but regrets the fact they were unable to take a huge step towards the Premier League title with victory. The sides played out a thrilling 2-2 draw at the Etihad, with City twice going ahead but Liverpool were able to peg them back on both occasions. It leaves City with a one-point advantage at the top of the table with seven league matches remaining and Guardiola believes his side will have to win every single one of them if they want to lift the trophy once again. “It was a good advert for the Premier League - fantastic game, both teams trying to win,” Guardiola said. “Unfortunately we could not win. I have the feeling that we let them leave alive from here, but Liverpool are a joy to watch. The players they have up front, how difficult they are, no doubt about that. “I’m so incredibly proud of my team. Now both teams know seven games left, you have to win all of them or it will be over. “It didn’t matter what happened - win, lose or draw this isn’t over. I would have said the same in defeat or victory. “Of course it was an important massive game, but we know what we have to do.” Both teams are in Champions League action midweek and lead after the first-legs of their quarter-final ties, though City look to have a more challenging task on their hands as they travel to face Atletico Madrid with just a narrow advantage. Attention will then turn to Wembley and the FA Cup, as City face Liverpool next weekend in the semi-finals in what looks set to be another sensational encounter. ",positive,liverpool,4
7,https://www.standard.co.uk/sport/football/jurgen-klopp-liverpool-manchester-city-premier-league-b993580.html,Jurgen Klopp reflects on wild ‘boxing fight’ after Liverpool draw with Manchester City,"urgen Klopp was impressed with Liverpool’s intensity as they earned a thrilling 2-2 draw against Manchester City at the Etihad. The Reds had to twice come from behind, with Diogo Jota cancelling out Kevin De Bruyne’s early opener and Sadio Mane then getting the visitors back on terms after Gabriel Jesus had restored the lead. There could very easily have been more goals in a game that both sides threw everything at, and it leaves City with a one-point lead at the top of the table with seven games remaining. Klopp’s side know that it’s City who have the narrow advantage, but the German was more than satisfied with what he saw from his players. “What a game, wild.” Klopp said. “We can describe this as like a boxing fight. If you had your arms down for a second you get a massive knock, you shake a little bit and then it comes from the other team. “I liked a lot of things. When we played football and controlled the game, we played simple passes and were really dangerous. “When we tried to breathe a little bit, they came back. A great game, and a result we have to live with and can. “The intensity of the game was crazy - all of them were standing there like ‘what was that’. It was good fun, I liked it.” On paper, Liverpool’s run-in is more difficult but they may well need to win all of their remaining seven league matches if they want to win the title. There was no doubt in Klopp’s answer when he was asked if Liverpool were still able to catch an exceptional City side. “They are (exceptional) but I wanted them to see my boys are exceptional as well,” Klopp said. “I saw that today and I’m really happy about that. Seven games to go for both teams, we will not stop chasing - that’s clear.” ",positive,liverpool,3
8,https://www.standard.co.uk/sport/football/man-city-vs-liverpool-live-stream-premier-league-2022-latest-score-result-watch-tv-team-news-b993546.html,"Manchester City 2-2 Liverpool LIVE! Premier League result, match stream and latest updates today","anchester City vs Liverpool - LIVE! Manchester City retained their slender lead at the Premier League summit as their crunch clash with title rivals Liverpool ended in a thrilling 2-2 draw. Kevin De Bruyne fired the champions into a fifth-minute lead at the Etihad Stadium but Diogo Jota levelled eight minutes later for the second-placed Reds. Gabriel Jesus restored City’s advantage before the break but Sadio Mane marked his 30th birthday with an equaliser for Jurgen Klopp’s men. Raheem Sterling thought he had put City ahead for a third time against his former club but VAR ruled against him in a tight offside decision and substitute Riyad Mahrez hit the post late on. The result ended Liverpool’s 10-match winning league run and left City a point clear with just seven games of the season remaining. The title race looks set to go down to the wire. Follow how all the action happened with Standard Sport’s LIVE blog below! Manchester City maintained their narrow advantage in the Premier League title race with a 2-2 draw against Liverpool at the Etihad. The match was billed as a title decider, with City leading Jurgen Klopp’s side by just a point heading into the final few weeks of the season. Kevin De Bruyne got the hosts off to the perfect start, Diogo Jota equalised for Liverpool before Gabriel Jesus then restored the lead going into break. Sadio Mane got the Reds back on terms seconds after the restart and neither side could find a winner that would have been a potentially decisive moment in the title race. City’s one-point lead remains with seven matches to go, and the teams will meet again next weekend at Wembley in the FA Cup semi-final. Read our full match report right here “They are (exceptional) but I wanted them to see my boys are exceptional as well. “I saw that today and I’m really happy about that. Seven games to go for both teams, we will not stop chasing - that’s clear.” “What a game, wild. “We can describe this as like a boxing fight. If you had your arms down for a second you get a massive knock, you shake a little bit and then it comes from the other team. “I liked a lot of things. When we played football and controlled the game, we played simple passes and were really dangerous. “When we tried to breathe a little bit, they came back. A great game, and a result we have to live with and can.” “The intensity of the game was crazy - all of them were standing there like ‘what was that’. It was good fun, I liked it.” “We’ll have to wait and see. They don’t drop many points, we know that. “We have to concentrate on ourselves and win as many games as possible. If they slip up we have to be there right behind them. We’ll keep going until the end.” “It was hard. To be fair I think we played excellent. The way we played was very good and we should score more. It is what it is. It was a great game. “The way the second half started is the disappointment. I think we played great and created enough chances to win the game. “I know people said whoever wins gets the title. But it’s too hard, the schedule is too tough for both teams to win every game, but we will try.” Manchester United (H) Everton (H) Newcastle (A) Tottenham (H) Aston Villa (A) Southampton (A) Wolves (H) On paper at least, you’d have to say City’s run-in looks far more favourable. Brighton (H) Watford (H) Leeds (A) Newcastle (H) West Ham (A) Aston Villa (H) Also a match away to Wolves to be rearranged between now and the end of the season. It finishes 2-2! Mahrez with a massive chance with the last kick of the match... loops the shot over the bar. What a moment that would have been. Mane’s goal early in the half got Liverpool level again, but the draw suits City you feel. They lead by a point in the title race with seven games remaining. ",positive,liverpool,6
9,https://www.standard.co.uk/sport/football/premier-league-table-2021-2022-season-standings-fixtures-scores-results-gameweek-32-b993314.html,"Premier League table 2021/22: Latest standings, fixtures, results for gameweek 32","he game of the Premier League season took place this weekend as Manchester City hosted Liverpool for first place in the table. Pep Guardiola’s side still hold a one-point advantage after it finished level at the Etihad, after a thrilling encounter. Earlier in the gameweek, Newcastle beat Wolves on Friday night and surely ended their relegation fears with Bruno Lage’s team disappointing. On Saturday, Everton beat Manchester United in the early kick-off. Chelsea battered Southampton, Arsenal lost to Brighton and Tottenham smashed Aston Villa. Sunday saw West Ham mad the journey across London to face Brentford and lost before the huge title showdown between City and Liverpool. SPONSORED Premier League table 2021/22 Premier League 2021/22 fixtures, gameweek 32 (all times BST) Friday, April 8 2000 | Newcastle 1-0 Wolves Saturday, April 9 1230 | Everton 1-0 Manchester United 1500 | Watford 0-3 Leeds 1500 | Southampton 0-6 Chelsea 1500 | Arsenal 1-2 Brighton 1730 | Aston Villa 0-4 Tottenham Sunday, April 10 1400 | Leicester 2-1 Crystal Palace 1400 | Norwich 2-0 Burnley 1400 | Brentford 2-0 West Ham 1630 | Manchester City 2-2 Liverpool ",positive,liverpool,3
