,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.footballmoment.com/2022/04/17/%e0%b8%9a%e0%b8%97%e0%b8%a7%e0%b8%b4%e0%b9%80%e0%b8%84%e0%b8%a3%e0%b8%b2%e0%b8%b0%e0%b8%ab%e0%b9%8c-%e0%b9%80%e0%b8%a7%e0%b8%aa%e0%b8%95%e0%b9%8c%e0%b9%81%e0%b8%ae%e0%b8%a1-%e0%b8%a2%e0%b8%b9%e0%b9%84/,บทวิเคราะห์ เวสต์แฮม ยูไนเต็ด VS เบิร์นลี่ย์,"วันที่ 17 เมษายน 2565 เวลาแข่งขัน : 20.15 น สนามแข่ง : ลอนดอน สเตเดี้ยม ราคาบอล : เวสต์แฮม ยูไนเต็ด ต่อ 0.5/1 แผนการเล่น ผลงานการพบกัน  สภาพทีม เวสต์แฮม ยูไนเต็ด เจ้าถิ่น เวสต์แฮม ยูไนเต็ด ของเทรนเนอร์ เดวิด มอยส์ เกมล่าสุดในลีกได้พาทีม บุกไปพ่ายให้ เบรนท์ฟอร์ด มาด้วยสกอร์ 2-0 ส่วนสภาพความพร้อมของทีมในเกมนี้ ต้องบอกว่าผู้เล่นแกนหลักของพวกเขาพร้อมที่จะลงสนาม ในเกมนี้ครบทุกตำแหน่งดีจะมีแต่ อังเจโล่ อ็อกบอนน่า กับ เคิร์ต ซูมา ที่พากันกอดคอกันเจ็บ ไปตั้งแต่ก่อนหน้านี้ และเกมนี้คิดว่าเทรนเนอร์ เดวิด มอยส์ จะวางแผนเกมนี้ในระบบ 4-2-3-1 โดยส่ง มิคาอิล อันโตนิโอ ยืนเป็นหน้าเป้าในเกมนี้ แผนการเล่น เวสต์แฮม (4-2-3-1) ผู้เล่น : ลูคัส ฟาเบียนสกี้ – ไรอัน เฟรเดริคส์, เคร็ก ดอว์สัน, อิสซ่า ดิย๊อป, อารอน เครสส์เวลล์ – โทมัส ซูเซ็ค, ดีแคลน ไรซ์ – จาร์ร็อด โบเว่น, ซาอิด เบ็นราห์ม่า, ปาโบล ฟอร์นัลส์ – มิคาอิล อันโตนิโอ ผลงานล่าสุด เวสต์แฮม ยูไนเต็ด  สภาพทีม เบิร์นลี่ย์ ทีมเยือน เบิร์นลี่ย์ เกมที่ผ่านมาของพวกเขาได้ บุกไปพ่ายให้กับ นอริช ซิตี้ มาอย่างขาดลอยด้วยสกอร์ 2-0 ส่วนสภาพความพร้อมของทีมในเกมนี้ พวกเขาจะหมดสิทธิ์ใช้งาน เอริค ปีเตอร์ส กับ เบน มี และ โยฮันน์ กุ๊ดมุนด์สัน 3 ผู้เล่นที่เดี้ยงไปตั้งแต่ก่อนหน้านี้แล้ว และแมตช์นี้คิดว่าทีมเยือน เบิร์นลี่ย์ จะนำทัพมาในระบบ 4-4-2 โดยส่ง วูท เวกฮอร์สต์ ยืนหน้าเป้าล่าตาข่ายในเกมนี้อย่างแน่นอน แผนการเล่น เบิร์นลี่ย์ (4-4-2) ผู้เล่น : นิ๊ค โป๊ป – คอนเนอร์ โรเบิร์ตส์, นาธาน คอลลิ่นส์, เจมส์ ทาร์คอฟสกี้, ชาร์ลี เทย์เลอร์ – อารอน เลนน่อน, แอชลี่ย์ เวสต์วู้ด, จอช บราวน์ฮิลล์, ดไวจ์ท แม็กนีล – วู้ต เว็กฮอร์สต์, มักเวลล์ กอร์เน่ต์ ผลงานล่าสุด เบิร์นลี่ย์  ตารางคะแนน  วิเคราะห์บอล เจ้าถิ่น เวสต์แฮม ยูไนเต็ด ลงสนามไปแล้ว 32 เกม ชนะ 15 เกม เสมอ 6 เกม และแพ้ 11 เกมมี 51 คะแนนรั้งอันดับ6ของตาราง ส่วนฝั่งทีมเยือน เบิร์นลี่ย์ ลงสนามไปแล้ว 30 เกม ชนะเพียง 4 เกมเสมอ 12 เกม และแพ้ 14 เกม มี 24 คะแนน รั้งอันดับที่18ของตาราง แต่ถ้าให้เทียบผลงานของแต่ละทีม ต้องบอกว่าเจ้าถิ่นมีผลงานได้ดูดีกว่าอย่างชัดเจน และเกมนี้ก็ฟันธงให้เลยว่าเจ้าถิ่น เวสต์แฮม ยูไนเต็ด จะสามารถเปิดบ้านคว้า 3 คะแนน ในเกมนี้ได้อย่างแน่นอน อ่านเพิ่มเติม ข่าวบอล ",neutral,liverpool,0
1,https://www.footballmoment.com/2022/04/17/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b8%a2%e0%b8%b9%e0%b9%80%e0%b8%a7%e0%b8%99%e0%b8%95%e0%b8%b8%e0%b8%aa-%e0%b9%82%e0%b8%9a%e0%b9%82%e0%b8%a5%e0%b8%8d%e0%b8%8d%e0%b9%88-3/,ไฮไลท์ ยูเวนตุส – โบโลญญ่า, สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
2,https://www.footballmoment.com/2022/04/17/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b9%81%e0%b8%a1%e0%b8%99%e0%b8%af-%e0%b8%8b%e0%b8%b4%e0%b8%95%e0%b8%b5%e0%b9%89-%e0%b8%a5%e0%b8%b4%e0%b9%80%e0%b8%a7%e0%b8%ad%e0%b8%a3-4/,ไฮไลท์ แมนฯ ซิตี้ – ลิเวอร์พูล, สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
3,https://www.footballmoment.com/2022/04/17/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b9%80%e0%b8%8b%e0%b8%b2%e0%b9%81%e0%b8%98%e0%b8%a1%e0%b8%9b%e0%b9%8c%e0%b8%95%e0%b8%b1%e0%b8%99-%e0%b8%ad%e0%b8%b2%e0%b8%a3%e0%b9%8c-2/,ไฮไลท์ เซาแธมป์ตัน – อาร์เซน่อล,สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
4,https://www.footballmoment.com/2022/04/17/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b9%81%e0%b8%a1%e0%b8%99%e0%b8%af-%e0%b8%a2%e0%b8%b9%e0%b9%84%e0%b8%99%e0%b9%80%e0%b8%95%e0%b9%87%e0%b8%94-%e0%b8%99%e0%b8%ad%e0%b8%a3-2/,ไฮไลท์ แมนฯ ยูไนเต็ด – นอริช ซิตี้, สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
5,https://www.footballmoment.com/2022/04/16/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b9%82%e0%b8%9a%e0%b8%a3%e0%b8%b8%e0%b8%aa%e0%b9%80%e0%b8%8b%e0%b8%b5%e0%b8%a2-%e0%b8%94%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%97%e0%b8%a1-14/,ไฮไลท์ โบรุสเซีย ดอร์ทมุนด์ – โวล์ฟสบวร์ก, สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
6,https://www.footballmoment.com/2022/04/16/%e0%b9%84%e0%b8%ae%e0%b9%84%e0%b8%a5%e0%b8%97%e0%b9%8c-%e0%b8%aa%e0%b9%80%e0%b8%9b%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%aa-%e0%b9%84%e0%b8%9a%e0%b8%a3%e0%b8%97%e0%b9%8c%e0%b8%95%e0%b8%b1%e0%b8%99-4/,ไฮไลท์ สเปอร์ส – ไบรท์ตัน, สามารถติดตามไฮไลท์ฟุตบอลเพิ่มเติมได้ที่ ::: www.footballmoment.com สามารถติดตามต่อได้ที่ @line :@sportsnews หรือทางfanpage ,neutral,liverpool,0
7,https://www.footballmoment.com/2022/04/16/%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b9%81%e0%b8%9a%e0%b9%87%e0%b8%81%e0%b8%82%e0%b8%a7%e0%b8%b2%e0%b8%88%e0%b8%ad%e0%b8%a1%e0%b9%80-2/,เปิดประวัติแบ็กขวาจอมเก๋าชาวบราซิล “ฟาบินโญ่”,"วันนี้จะนำทุกท่านมารับชมประวัติแบ็กขวาชาวแซมบ้า วัย 28 ปี ฟาบิโอ เฮนริเก้วด ตาวาเรส หรือที่รู้จักกันในชื่อ ฟาบินโญ่ เกิดวันที่ 23 ตุลาคม ค.ศ. 1993 เป็นนักฟุตบอลชาว บราซิล ตั้งแต่กำเนิด สูง 189 เซนติเมตร เล่นตำแหน่ง แบ็กขวา , กองกลางตัวรับ สวมเสื้อหมายเลข 3 ปัจจุบันค้าแข้งอยู่กับสโมสรยักษ์แห่งเวที พรีเมียร์ลีก อังกฤษ “ลิเวอร์พูล” เส้นทางลูกหนังของ ฟาบินโญ่ เริ่มต้นในปี 2010-2012 โดยลงเล่นกับสโมสร ฟลูมิเนนเซ่ ลงเล่นในชุดเยาวชน ถัดมาในปี 2012-2015 ได้ขยับขึ้นมาลงเล่นในชุดสโมสรอาชีพเป็นครั้งแรกกับสโมสร ริโอ อาฟ ถัดมาในปี 2012-2013 ได้ย้ายไปค้าแข้งกับสโมสร เรอัล มาดริด บี ในฐานะยืมตัว และถัดมาในปี 2013 ได้ขยับขึ้นมาค้าแข้งในทีมชุดใหญ่ของ เรอัล มาดริด ถัดมาในปี 2013-2015 ย้ายมาค้าแข้งกับสโมสร เอเอส โมนาโก และในปี 2015-2018 โมนาโก ตัดสินใจคว้าตัวแข้งรายนี้ไปร่วมทัพแบบถาวร และลงเล่นไปทั้งหมด 105 นัด ซัดไป 22 ประตู ถัดมาในปี 2018 ลิเวอร์พูล ตัดสินใจคว้าตัวแข้งรายนี้ไปร่วมทัพ ปัจจุบัน ฟาบินโญ่ ลงเล่นให้กับ หงส์แดง ไปแล้วทั้งหมด 110 นัด ยิงไป 8 ประตู อ่านเพิ่มเติม : ข่าวบอล ",neutral,liverpool,0
8,https://www.footballmoment.com/2022/04/16/%e0%b8%9a%e0%b8%97%e0%b8%a7%e0%b8%b4%e0%b9%80%e0%b8%84%e0%b8%a3%e0%b8%b2%e0%b8%b0%e0%b8%ab%e0%b9%8c-%e0%b8%97%e0%b9%87%e0%b8%ad%e0%b8%95%e0%b9%81%e0%b8%99%e0%b9%88%e0%b8%a1-%e0%b8%ae%e0%b9%87%e0%b8%ad/,บทวิเคราะห์ ท็อตแน่ม ฮ็อทสเปอร์ VS ไบรท์ตัน,"วันที่ 16 เมษายน 2565 เวลาแข่งขัน : 18.30 น สนามแข่ง : ท็อตแน่ม ฮ็อตสเปอร์ สเตเดี้ยม ราคาบอล : ท็อตแน่ม ฮ็อทสเปอร์ ต่อ 1 แผนการเล่น ผลงานการพบกัน  สภาพทีม ท็อตแน่ม ฮ็อทสเปอร์ เจ้าถิ่น ท็อตแน่ม ฮ็อทสเปอร์ เกมล่าสุดบุกไปถล่ม แอสตัน วิลล่า มาอย่างสุดยอดด้วยสกอร์ 0-4 ส่วนสภาพความพร้อมของทีมในแมตช์นี้ พวกเขาจะหมดสิทธิ์ใช้งาน จาเฟ็ต ทังกังกา กับ แมตต์ โดเฮอร์ซี และ โอลิเวอร์ สกิปป์ 3ผู้เล่นที่พากันกอดคอเจ็บ จนไม่สามารถลงช่วยทีมในเกมนี้ได้ และคิดว่าเกมนี้เจ้าถิ่น ท็อตแน่ม ฮ็อทสเปอร์ จะวางแผนในเกมนี้ในระบบ 3-4-3 โดยส่ง แฮร์รี่ เคน กับ ซอง ฮึง-มิน และ เดยัน คูลูเซฟสกี้ ล่าตาข่ายในเกมนี้ แผนการเล่น สเปอร์ส (3-4-3) ผู้เล่น : อูโก้ โยริส – คริสเตียน โรเมโร่, อีริก ไดเออร์, เบ็น เดวี่ส์ – เอแมร์ซอน รอยัล, โรดริโก้ เบนตานกูร์, ปิแอร์ ฮอยเบิร์ก, เซร์กิโอ้ เรกิล่อน – เดยาน คูลูเซฟสกี้, แฮร์รี่ เคน, ซอน ฮวง มิน ผลงานล่าสุด ท็อตแน่ม ฮ็อทสเปอร์  สภาพทีม ไบรท์ตัน ทีมเยือน ไบรท์ตัน เกมที่ผ่านมาของพวกเขาได้บุกไปเฉือนชนะ อาร์เซน่อล มาอย่างหวุดหวิดด้วยสกอร์ 1-2 ส่วนสภาพความพร้อมของทีมในแมตช์นี้ ต้องบอกเลยว่าผู้เล่นแกนหลักของพวกเขาพร้อมที่จะลงสนาม ในแมตช์นี้ครบทุกตำแหน่งดีและ ไม่มีผู้เล่นที่บาดเจ็บเพิ่มเข้ามาใหม่สักรายเดียว จะมีเพียงแค่ ยาคุป โมเดอร์ ที่เจ็บได้ตั้งแต่ก่อนหน้านี้แล้ว และแมตช์นี้คิดว่าทีมเยือน ไบรท์ตัน จะนำทัพมาในระบบ 3-5-1-1 ส่ง แดนนี่ เวลเบ็ค กับ เลอันโดร ทรอสซาร์ด ล่าตาข่ายในเกมนี้ แผนการเล่น ไบรท์ตันฯ (3-5-1-1) ผู้เล่น : โรเบิร์ต ซานเชซ – โยแอล เฟลต์มัน, ลูอิส ดังค์, มาร์ก กูกูเรญ่า – ทาริก แลมพ์ตี้ย์, อีน็อค เอ็มเวปู, อีฟส์ บิสซูม่า, มอยเซส ไซเซโด้, เลอันโดร ทรอสซาร์ – อเล็กซิส แม็ก อัลลิสเตอร์ – แดนนี่ เวลเบ็ค ผลงานล่าสุด ไบรท์ตัน  ตารางคะแนน  วิเคราะห์บอล เจ้าถิ่น ท็อตแน่ม ฮ็อทสเปอร์ ที่กำลังทำผลงานในตอนนี้ได้ค่อนข้างยอดเยี่ยมด้วยไม่แพ้ใครมาแล้ว 4 เกมติดต่อกัน ส่วนทีมเยือน ไบรท์ตัน ต้องบอกเลยว่าผลงานของพวหเขาในช่วง 5 เกม หลังต้องบอกว่าค่อนข้างน่าผิดหวังอย่างมากๆ ด้วยการชนะมาได้เพียง 1 เกม เท่านั้น แต่ถ้าให้เทียบผลงานของแต่ละทีม ต้องบอกว่าเจ้าถิ่นมีผลงานที่ดูดีกว่าอย่างชัดเจน และแมตช์นี้ก็ฟันธงให้อย่างไม่ยากเชื่อว่าเจ้าถิ่น ท็อตแน่ม ฮ็อทสเปอร์ จะสามารถเปิดบ้านคว้า 3 คะแนน ในเกมนี้ได้อย่างแน่นอน อ่านเพิ่มเติม ข่าวบอล ",neutral,liverpool,0
9,https://www.footballmoment.com/2022/04/16/%e0%b8%81%e0%b8%b8%e0%b8%99%e0%b8%8b%e0%b8%b7%e0%b8%ad-%e0%b8%aa%e0%b8%b8%e0%b8%9e%e0%b8%a3%e0%b8%a3%e0%b8%93%e0%b8%9a%e0%b8%b8%e0%b8%a3%e0%b8%b5-%e0%b8%ad%e0%b8%ad%e0%b8%81%e0%b8%a1%e0%b8%b2%e0%b9%81/,กุนซือ สุพรรณบุรี ออกมาแสดงความคิดเห็นในเกมที่จะถึงนี้,สำหรับศึกการแข่งขันไทยลีก ซีซั่น 2021-22 วันเสาร์ที่ 16 เมษายน 2565 นัดที่ 27 เวลา 18.30 น. ระหว่าง สุพรรณบุรี เอฟซี อันดับ 14 เปิดบ้านพบกับ โปลิศ เทโร เอฟซี อันดับ 11 ที่สนามกีฬากลาง จ.สุพรรณบุรี โดยเกมที่จะถึงนี้ ช้างศึกยุทธหัตถี ต้องลงเตะเพื่อหนีตายจากโซนตกชั้นและต้องชนะเท่านั้น ซึ่งในตอนนี้ ช้างศึกยุทธหัตถี มีคะแนนอยู่ 27 แต้ม ส่วนทางด้าน มังกรโล่ห์เงิน มีคะแนนอยู่ 30 แต้ม และแข่งน้อยกว่า 1 นัด สำหรับผลงานในรอบแรก โปลิศ เทโร เอฟซี สามารถเอาชนะ สุพรรณบุรี เอฟซี ไปด้วยสกอร์ 1-0 ทางด้านกุนซือของ ช้างศึกยุทธหัตถี “อเดบาโย่ กาเดโบ้” ได้ออกมาระบุว่า “นัดล่าสุดของ สุพรรณบุรี ที่บุกไปแบ่งแต้มกับ ลีโอ เชียงราย ยูไนเต็ด 2-2 นั้นเป็นเกมที่ยากมากและเกมที่จะถึงนี้ ผมต้องทำทุกทางเพื่อให้ทีมหนีตายจากการตกชั้นให้ได้ และทีมที่จะต้องพบยังแข่งน้อยกว่า 1 นัด ซึ่งมันไม่ใช่เรื่องง่ายที่จะเอาชนะได้แบบง่ายๆ แต่ผมก็ยังเชื่อว่า หากเล่นในบ้านตัวเองยังพอมีโอกาสชนะ เพราะยังมีแฟนบอลที่คอยเชียร์และให้กำลังใจอยู่รอบๆสนาม และเกมที่จะถึงนี้ นักเตะคนสำคัญก็สามารถลงสนามได้ทุกคน ผมอยากให้แฟนบอลทุกคนคอยเป็นกำลังใจ ให้กับลูกทีมของผมและตัวผมด้วย” อ่านเพิ่มเติม : ข่าวบอล ,neutral,liverpool,0
