,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.goal.com/en/news/man-city-lost-liverpool-battle-wembley-nightmare-win/blt959d3bddd07fb40d,Man City lost the Liverpool battle and must shrug off Wembley nightmare to win the ultimate fight,"It was a dreadful 45 minutes, one of the worst halves of football Manchester City have produced in the Pep Guardiola era. Losing 3-0 to Liverpool, their hopes of winning the FA Cup and a historic treble were up in smoke as the Reds' dreams of an unprecedented quadruple remained on course. And yet by full-time, the feeling that City could still yet end the season with bragging rights over their greatest on-field rivals remained, with hope regained after second-half fightback that almost saw them come all the way back and force extra-time. Saturday's 3-2 defeat was still painful, but given the week City have had, this was the game they will feel most comfortable in having lost. They remain a point clear at the top of the Premier League table after last weekend's 2-2 draw with Liverpool at the Etihad Stadium, while they are into the semi-finals of the Champions League after coming through Wednesday's bruising encounter with Atletico Madrid. City certainly felt the effects of that goalless draw at the Wanda Metropolitano against Liverpool, with Guardiola making seven changes to his line up at Wembley, with injured duo Kyle Walker and Kevin De Bruyne among those who missed out, even if the latter did manage to make the bench. Liverpool, on the other hand, were at pretty much full strength after resting a host of star names in the second leg of their Champions League quarter-final against Benfica. The difference in preparation, even if the teams had the same amount of time between games, showed, particularly in the first half. City were sluggish and second best, outrun and outmanoeuvred by a rival that looked hungrier to win. The third goal of that first half can be forgiven. That was Liverpool at their best, with Thiago Alcantara and Trent Alexander-Arnold combining brilliantly for Sadio Mane to smash in a near-post volley. What cannot be forgotten so easily, though, is that City had already given up two of the weakest goals they will concede all season against their deadliest rivals. Ibrahima Konate won a simple header to put Liverpool into a ninth-minute lead, while goalkeeper Zack Steffen was caught horribly and embarrassingly, delaying a clearance that allowed Mane to slide the ball in from a tackle. Steffen's error summed up the doziness of City's performance, which is not a word usually associated with the Premier League champions. ""It was a difficult fixture because we came from somewhere like only we know where we came from, with games we had and the last five or six days days away and people with the problems,"" Guardiola said post-match. ""The guys put in a lot of pride in the second half. ""Our momentum was there in the second half. We had the chances to equalise."" There can be no resting now for City, with two games a week guaranteed until the end of the season. These two teams may have finished their scheduled matches against each other for now, but their rivalry will continue right until the end of the season, while there remains the distinct possibility of another meeting in the Champions League final in Paris. City could potentially need to win every game between now and then if they are to end the season with two trophies, but they would be the two trophies they crave more than any others. Almost all with connections to the club would have taken winning the Premier League and Champions League while Liverpool swept the domestic cups before the season began, and that very much remains in City's grasp. They may not have beaten Liverpool in any of their meetings so far this season, but that would mean little if Guardiola's team can get the job done in the two competitions they remain in entering the final month of the season. Ensuring that happens starts on Wednesday with a home clash against in-form Brighton, with City knowing they could kick off with Liverpool ahead of them in top spot if Jurgen Klopp's team beat Manchester United 24 hours earlier. After three games without a win, it is imperative City shrug off the first half at Wembley and get back on the horse against Graham Potter's side. Anything less could leave them up against it, but right now they may have lost the battle against Liverpool, but they remain on course to claim victory in the season's fight for ultimate supremacy. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,10
1,https://www.goal.com/en/news/de-bruyne-salah-guehi-crystal-palace-chelsea-transfer/blt1c674e362af40992,"De Bruyne, Salah... Guehi? Selling Crystal Palace captain could be Chelsea's latest transfer regret","Marc Guehi was asked ahead of Crystal Palace’s FA Cup semi-final date with Chelsea whether or not he was one of the best defenders in the Premier League. ""I’d say I am extremely far away,” he replied in the pre-match press conference. “I am nowhere near.” That humble approach to his development is just one reason Chelsea might end up with regrets about selling the centre-back last summer. ""It was the right answer,"" Palace coach Patrick Vieira said, causing the press room to laugh. ""He has the potential. That answer really tells you what kind of person he is. ""Yes, some people say these things but he really means it. You just have to look at him working every day in training by focusing on the details. He wants to be a better player. ""He has a massive chance to succeed because he is really prepared to work hard to improve himself. This is the type of player with huge potential and performing well [that we want to sign]. ""The interactions we have from him as staff are positive because he is prepared to do extra after training to try and improve. That makes our job easier."" Even nowadays, many Blues fans struggle to fathom how their club could have sold Kevin De Bruyne, Mohamed Salah and Romelu Lukaku only for them to go onto become stars of the European game. All three took a step back to smaller clubs from the Blues, before going on to huge achievements at other elite clubs. In the case of De Bruyne and Salah, they never returned to Chelsea, while Lukaku would come back for a club-record £100 million ($136m) fee after winning a Scudetto with Inter. Like Guehi, those three players all had a humble, hard-working approach. His answer about being miles away from the top was something his manager liked to hear, but he does believe he will get there some day. The 21-year-old defender is showing signs of superstar trajectory after his move to Selhurst Park for just £18 million ($24m). He has made more starts than any other player under Vieira (35), helping them to reach the FA Cup semi-finals, where he will face his former club on Sunday. ""It wasn't an easy decision for me to leave Chelsea,"" Guehi told GOAL on international duty earlier this season having been called up by England for the first time. ""For any young player that is really important, getting game time, that was all that mattered to me,” he said ahead of this weekend's match. “The decision to leave Chelsea and come to Palace was the right one, to get that game time and show what I can do."" He has since taken the armband to become the youngest captain in the Premier League and the youngest at his club in a decade. And with 30 league games under his belt already, Guehi is the third-youngest defender in the top five European leagues to reach that number this season. Those statistics are unmatched by any other young English central defender. Guehi has shot up Gareth Southgate's pecking order, having graduated from the England's Under-21s, and is now above AC Milan's Fikayo Tomori, another Cobham academy graduate. It might be easy to overlook the Ivorian-born defender when you are singling out players for praise. He is not aggressive; instead he goes about his duties with a steely determination and class. You get the sense that he is always in control, using his well-renowned intelligence and speed rather than relying only on his strength to win duels. He is also an excellent ball-playing defender, capable of starting attacks, and he can chip in with goals from set-pieces too. Of course, this is not news to those who have been watching him closely at youth level. His pedigree has always been that of a thoroughbred defender. Southgate on Marc Guehi: ""Marc has had a really consistent season. We've been really impressed with him on and off the ball, in the biggest games, he has been very calm. We know him well from our jnr teams as a World Cup winner."" #ThreeLions #Eng Honed at both Cobham and St George's Park, he has been with England since the U15s and scored in the final while winning the U17 World Cup with Steve Cooper's England side. Shortly after, he would win the treble with the U18s at Chelsea in an exceptional season before making his first-team debut under Frank Lampard in 2019. Having now left the Blues, it looks like a mistake for the club to have lost him so cheaply. Guehi is already worth far more than the sum he was sold for. Chelsea have a sell-on clause, to earn more from any potential future sale, and have matching rights attached to his contract from 2023. It means should a club bid for Guehi from next season, Chelsea will have the right to match that offer. Like Lukaku, there is a pathway back for the homegrown star to return, but the Blues might feel a tinge of instant regret, with central defence as their primary problem position for the upcoming transfer market. Andreas Christesen is set to leave for Barcelona and there is continued uncertainty over the futures of both Antonio Rudiger and Cesar Azpilicueta. When asked by GOAL, Chelsea boss Thomas Tuchel gave his view about the sale of Guehi. “It is a decision we took together and are happy about these decisions,"" Tuchel said at Cobham. ""You cannot go back and reflect at this point. ""When we took the decisions it was the right thing to do given the circumstances. For Marc Guehi, it is a fantastic development. It is impossible now to say if we kept him he would have been better, been worse or been the same. ""Maybe he needed that (to leave). Maybe he needed the change of environment, a different club, a different role, more minutes to develop your full potential. ""It just tells you over and over again that if you trust younger players and have a role for them, they can on a very regular level match expectations and even over perform. “It’s nice to see so many Chelsea players out there in every league. We are well aware of it. It is nice to play against them and see them develop.” Whether Tuchel feels the same on Sunday evening remains to be seen. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
2,https://www.goal.com/en/news/maxwell-zlatan-slept-on-my-floor-messi-surpass-trophy-record/blt9295e218dc345dd5,'Messi will break Dani Alves' record' - Ex-Barcelona ace Maxwell talks trophies and 'Uncle Zlatan' sleeping on his floor,"When fans think of the most decorated players in football history, the usual names tend to come to mind: Dani Alves, Lionel Messi and Andres Iniesta. Maxwell, though, is often overlooked. The Brazilian was a multi-talented left-back in his playing days, but he also had a nice habit of being in the right place at the right time, as underlined by the fact that he played for Inter, Barcelona and Paris Saint-Germain during the most successful period of each club's history. All in all, he won 37 trophies across a glittering career, making him the most decorated footballer all of time – until, of course, his title was taken by his former Blaugrana and Brazil team-mate Alves. Of course, both Iniesta and Messi subsequently drew level with Maxwell's tally themselves before the Argentine pulled one clear by racking up his 38th title at club and international level by leading his country to victory at last summer's Copa America. With the attacker having since joined PSG, who are currently running away with Ligue 1, Maxwell now believes that Messi, 34, is likely to end up with even more silverware than the 38-year-old Alves. ""He has every chance of breaking the record,"" Maxwell tells GOAL. ""Playing at PSG, he has a great team around him and the possibility to win many more trophies. ""Even now, with Dani in Barcelona, Messi has longer to go in his career. We never know how long Dani can go because he keeps pushing himself, but Messi is younger."" Maxwell, who is now UEFA's Head of Football Development, also explained that he was not in the least bit upset when Alves took his place in the record books. ""I was working at PSG [as sporting director] when Dani did it,"" he reveals. ""We hugged each other and he said ‘I am sorry.’ I replied 'No, you deserve it and now you need to go further and further!' ""So, I was really happy that he did it."" Maxwell's humility helps explain why he was considered such an excellent team-mate, with Zlatan Ibrahimovic once describing him as both ""a teddy bear"" and ""the best guy in the world"". Such sweet compliments may come as a surprise, given the Swede is more renowned for praising himself, albeit often with tongue planted firmly in cheek. However, Ibrahimovic considers himself forever in debt to Maxwell, who gave him somewhere to sleep when he was just starting out at Ajax. ""He never stops talking to me about this situation even today,"" he says, laughing. ""He mentioned that he was without money for some time and he needed some support. ""My house was there but I had only one room, so he had to stay on the floor. But Zlatan was a very humble person and didn’t mind. “We were young, just 18 or 19 and completely alone in Amsterdam. He came from Sweden, I came from Brazil. ""I learned my English with and through him, so much so, in fact, that my daughter says I speak exactly like uncle Zlatan!"" These memories make Maxwell smile today, but he also uses them in his new role at UEFA to remind players that the life of an aspiring football is a long way removed from the glitz and glamour that comes with being a global superstar. ""I have been in the football world from five or six years of age,"" he says. ""I lived insecure times in Brazil and the beginning in Holland. ""Not all players end up having elite careers. It is an uncertain period. Everyone has the dream, drive and ambition, but there is still no guarantee that you will succeed. ""I think it is a big responsibility for me and UEFA to show the players that they must get educated and prepare themselves in different ways for the future."" Maxwell, of course, was fortunate he made it to the top, and shared many of his best moments alongside his good friend Ibrahimovic. Indeed, the pair played together at four different clubs, including PSG, whom they helped on their way to becoming one of the biggest clubs in the world. Given the amount of titles he ended up winning, he could have easily just walked away from football, content with his lot. However, Maxwell says he felt compelled to give something back to a game that treated him so well. ""I don't think it is enough to just retire as a 'former player' anymore; there's a life after football,"" he argues. ""Like me, elite former players can do the UEFA Executive Master for International Players (UEFA MIP). It opened my eyes to football giving a 360-degree view of the industry. ""We work for both boys and girls, promoting UEFA's values on inclusion. We work on elite youth development, grassroots football and the UEFA Youth League, which is now the most prestigious youth tournament. ""We've seen 800 players or so go into the Champions League, Europa League and Conference League. ""Mason Mount and Andreas Christensen at Chelsea have managed to win both the Youth League and Champions League. Munir El Haddidi has got the Youth League and Europa League titles. ""We analyse all UEFA competition matches so we know the trends in football and can continue to adapt our programmes as the game develops."" For Maxwell, then, his final trophy tally isn't that important to him. It doesn't matter how many players end up surpassing him. ""I really don’t care about these things,"" he adds. ""I had my past and lived a great life in football. I knew players and had these great relationships with team-mates and what happened on the pitch was a blessing. ""I am not a guy who looks to be known or famous. The new generation can be famous now."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
3,https://www.goal.com/en/news/mane-magnificent-liverpool-star-manchester-city-fa-cup-final/blt4d3fa52dcb992aea,Mane the magnificent: Liverpool's Senegalese star sees off Manchester City to secure FA Cup final spot,"Match statistics: Manchester City 2-3 Liverpool You didn’t think Jurgen Klopp was going to forget, did you? The Liverpool boss had almost reached the tunnel. He was heading for the dressing room, smiling and waving. Happy as Larry. But then, with a swivel of the hips and a turn of pace Sadio Mane or Mohamed Salah would have been proud of, he was off. The cameras struggled to keep up with him as he charged towards the fans behind the goal. They loved it. Out came the fist pumps. One, two, three. A beat of the Liver Bird upon his chest, one, two, three. That is what this win meant. The FA Cup may not be what it once was, but it can still get the blood pumping and the heart racing. It is still a competition to cherish and enjoy, whatever anyone says. Klopp waited until he got to the tunnel and then...#LFC 🔴 pic.twitter.com/WNOKaL9QZN Liverpool’s quadruple dream is still alive while Manchester City’s treble quest is over. It is the Reds who will return for next month’s final against either Chelsea or Crystal Palace, after a 3-2 win that was as deserved and well-received as it was nervy come the final minutes. You could not have gotten a cigarette paper between the sides at the Etihad Stadium last week, or at Anfield in October for that matter, but the third instalment went Liverpool’s way, thanks to a first-half blitz from Klopp’s side. Ibrahima Konate headed them in front early, the centre-back’s third goal in as many games, before Mane took them into dreamland before half time. The Senegal star struck twice, and though City inevitably, and impressively, rallied after the break, jangling Liverpudlian nerves through Jack Grealish and Bernardo Silva goals, it was they who were left on the floor at the final whistle. How significant a result this will prove to be in the context of the rest of the season, only time will tell, but it feels like a big blow landed from the Red corner. City may have restored some pride in the second half, but all of a sudden it is their squad which looks the weaker of the two, heading into the final weeks of the campaign. Liverpool had the game’s star men. Konate justified his selection alongside Virgil van Dijk at the back, Thiago Alcantara ran things in midfield and Luis Diaz was a constant menace against Joao Cancelo. It was Mane, though, who proved decisive, and it was no surprise when, shortly before Bernardo had made it 3-2 in the first minute of stoppage time, it was the Senegal star who was named by the stadium announcer as the Player of the Match. Starting in the middle of Liverpool’s front three, the 30-year-old, who scored the all-important leveller in last weekend’s Premier League draw, was a threat from the word go. Backed up ably by Diaz and Salah, and a midfield which functioned far better and with far more purpose than it did six days ago, Mane pressed City early and pressed them hard. And for once, Guardiola’s side could not cope. Liverpool already led courtesy of Konate’s ninth-minute header when a ball was played back to Zack Steffen, City’s stand-in goalkeeper. The United States international had time, but he wanted too much of it. Mane, smelling blood, closed in. As Steffen went to clear, Mane slid in and got his tackle just right, the ball ricocheting into the net and leaving City’s fans, and their players, shellshocked. Mané 𝙥𝙤𝙪𝙣𝙘𝙚𝙨 ⚡️#EmiratesFACup pic.twitter.com/IKGpGAApkn Two up inside 19 minutes, Liverpool were purring, and before half-time they were partying, Mane adding another with a beautifully-controlled, and perfectly-placed, volley from Thiago’s astute pass. Some finish, some player. His threat continued after the break, even though City had an instant lifeline when Grealish lashed in from Gabriel Jesus’ pass. Guardiola’s side had chances, but twice Alisson denied Jesus. At the other end, Liverpool were wasteful with good positions, and seemed to enter conservation mode after the hour mark. Not Mane, mind. He was everywhere, a ball of energy. He tangled with Cancelo, took a blow from Fernandinho and gave one back. A booking each, said referee Michael Oliver. No backward step from the Liverpool man. Time and again, his control and strength got his side up the field. Time and again, City struggled to deal with it. When he made way for Roberto Firmino, five minutes from time, he got a standing ovation. He deserved it. City still had time to make a routine finish a tense one, Bernardo smashing in from substitute Riyad Mahrez’s cross. Fernandinho, Mahrez and Raheem Sterling all had sights of an equaliser in stoppage time, as did Salah and Firmino, but in the end it finished 3-2. The noise when the final whistle came would have been heard all the way in Anfield, for sure. Klopp and Guardiola embraced again, their mutual respect undamaged. They may well meet again in May’s Champions League final in Paris, of course. That is for another day, though. That can wait. Today belonged to Liverpool, and to Mane. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,11
4,https://www.goal.com/en/news/ronaldo-rescue-man-utd-season-saved-total-meltdown/bltdde9d179b62497e5,Ronaldo to the rescue as Man Utd's season saved from going into total meltdown,"Match statistics: Manchester United 3-2 Norwich City On an afternoon where Manchester United needed an antidote to a growing toxicity both inside and outside the ground Cristiano Ronaldo stepped up. Despite his reputation, the five-time Ballon d'Or winner rarely scores from free-kicks, so when his 25-yard drive flew into the Norwich City goal to seal his second hat-trick in successive home league appearances, the roof came off Old Trafford. His treble sealed a crucial 3-2 win for the Red Devils, which in turn stopped their season from entering total meltdown - at least for now. United’s supporters had made themselves clear ahead of kick off who they believe the problem is at the club. Thousands protested against the club’s ownership outside Old Trafford, but those behind the march - who took the decision to boycott the first 17 minutes of the game in a representation of the 17 years of Glazers ownership - made it clear that this is not just about the owners anymore. There have been so many abject performances this term that the fans’ have turned their anger towards the club's underperforming players. A statement from an anonymous fan group associated with the protest said, ""it's long past time for these obscene-wage thieves to deliver so, as with the Glazers, they need to get out of the club.” #MUFC fans out to protest against the Glazer ownership. pic.twitter.com/AbEP9G5BAK Historically, many United fans would argue they never turn on the players, but with bottom-of-the-table Norwich holding them at 2-2 midway through the second half, things changed. Paul Pogba was booed off the pitch when he was replaced by Marcus Rashford, with a chorus of ‘F*ck off Pogba’ following from some of those sat in the Stretford End. That came only three minutes after ‘You’re not fit to wear the shirt’ was aired from those sitting in the same seats. There are many in this United team who the fans could have been aiming that chant at, but Ronaldo is not one of them. Another three goals takes him to 21 goals in all competitions this season, as he reached the 20-goal mark for the 16th consecutive season. For all the criticism that has come Ronaldo's way this season, he showed yet again that he can be this team's saviour, rather than their problem. He is a seasoned goalscorer who has been able to bail out his team-mates time and time again, even after another performance that was strewn with defensive mistakes. The FIFTIETH hat-trick of Cristiano Ronaldo's club career 🤯 pic.twitter.com/RSVhWPOsrX There will be more questions asked of Ralf Rangnick's side after they managed to squander a two-goal lead against the team who sit rooted to the bottom of the table, as Kieran Dowell and Teemu Pukki netted for the Canaries either side of half time after Ronaldo's opening double. The players were pointing the finger of blame at each other, but none will be directed towards Ronaldo this time around. With Tottenham having lost at home to Brighton earlier in the afternoon and Arsenal losing their third Premier League game on the bounce away at Southampton while United were winning, the Red Devils look like the cat with nine lives when it comes to a top-four finish. With six games left to play and now just three points behind Spurs in fourth, they could not save their Champions League skin again, could they? Anfield awaits on Tuesday, in a game that will provide plenty of answers. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative,liverpool,0
5,https://www.goal.com/en/news/arsenal-season-breaking-point-southampton-champions-league-dream-/blt3386195bf47a70e5,No way back? Arsenal's season at breaking point after Southampton leave Champions League dream in tatters,"Match statistics: Southampton 1-0 Arsenal Just when you thought it could not get any worse… After two successive defeats in the Premier League, Arsenal arrived at Southampton on Saturday in what appeared to be the last chance saloon in terms of the race for the top four. But Tottenham’s surprise defeat at home to Brighton in the lunchtime kick-off suddenly saw the door for possible Champions League qualification swing back open again for Mikel Arteta’s side. With games now running out, it was a chance they simply had to take. But instead they fluffed their lines - again. There was perhaps a slight improvement on the performances against Crystal Palace and Brighton, but this is an Arsenal side that now looks devoid of quality and ideas. They dominated possession at St Mary’s, but could not find a way back after Jan Bednarek had given the hosts the lead on the stroke of half-time. They had their chances, with Southampton keeper Fraser Forster making a string of saves, including two incredible stops to deny Bukayo Saka and Emile Smith Rowe. But with so much on the line and with Spurs having slipped up, this just was not good enough from Arsenal. This was their chance to get back in the mix, but instead they slipped further into disarray. Arteta’s side have now lost four of their last five Premier League games and have scored just two goals in the process. They have capitulated at the business end of the season and could end up missing out on qualification for the Europa League if they do not turn things around quickly. They have now slipped to sixth in the table, with Manchester United moving above them following their win against Norwich. They could even end the weekend in seventh, if West Ham beat Burnley on Sunday. It has been a nightmare few weeks for Arteta’s side and they now face games against Chelsea and United in the next seven days. They must win at least one of those to keep any hopes they may still have alive - but on current evidence that looks extremely unlikely. After the debacle against Brighton last weekend, Arteta brought Nuno Tavares back into the side at left-back and restored Granit Xhaka to the midfield. It was a change that brought about a much more assured performance from Arsenal, but they still lacked any sort of cutting edge in the final third. Arsenal lose three points to Southampton 😬 pic.twitter.com/FAdY4OOcuh With Alexandre Lacazette missing due to Covid, Eddie Nketiah got a rare start as the central striker and some good play from him helped set up a golden chance for Saka midway through the first half. Arsenal’s top scorer looked certain to score after being found by Gabriel Martinelli, but somehow Forster threw out an arm and pushed the England international’s shot over from point blank range. That became a familiar theme, with Forster providing an impenetrable barrier for Arsenal. After Bednarek had given the hosts a lead to protect just before half-time, Forster did superbly to keep out Smith Rowe and Xhaka, while Martin Odegaard and Gabriel Martinelli sent efforts wide when well placed. The sight of an Arsenal player standing with his head in his hands in front of goal is now becoming an all too familiar theme. By the time the full-time whistle had blown at St Mary’s, the visitors had fired in 23 efforts in goal, 19 of which came in the second half. But as has been the way for much of the season, they were unable to convert those chances into goals. A lack of firepower always looked like it might undo Arsenal’s hopes this season, especially when they let Pierre-Emerick Aubameyang leave in January without bringing in a replacement. And that is how things are now turning out. At the point of the season when you have to take your chances, Arsenal have been found wanting. They have scored just once in their last three games, and even that came from a deflection. From their last 73 attempts on goal, Arsenal have scored just twice. That is simply not good enough and it has left them with a mountain to climb during the final weeks of the campaign. A season that promised so much is now in danger of total collapse, and on this evidence Arteta appears unable to avert to slide. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
6,https://www.goal.com/en/news/tuchel-to-lukaku-be-like-werner-to-regain-chelsea-trust/bltea9269de1744811e,Tuchel to Lukaku: Be like Werner to regain Chelsea trust!,"Thomas Tuchel has suggested that Romelu Lukaku must take inspiration from Timo Werner's work ethic in order to improve his Chelsea prospects, ahead of this weekend's FA Cup semi-final with Crystal Palace. The Belgian returned to Stamford Bridge at the start of the campaign fresh from Serie A success with Inter, but has mostly failed to live up to his reputation despite a bright start. Lukaku is not the first Chelsea attacker to misfire after purchase however, and Tuchel has pointed to Germany international Werner - another who has struggled to make his mark at points - as a reference he can use to improve his game. ""What Timo has done is exactly what [Lukaku] needs to do,"" Tuchel stated. ""Wait, be patient, work hard and put the team first, be ready to help the team, because as a striker you can help within seconds. “Now [Werner] has made it difficult to leave him out. I’m impressed, he was very, very good in the last two games. These were two games when he was much better than in any other game and he showed what he is capable of. Everybody thinks we as managers do the line-up, and of course we do. “But in the end the players take care that you don’t leave them out, they do it in training or in games, and of course in games it’s the opportunity for everybody."" On the occasions where the Belgian has been offered pathways back into the starting XI with regularity this term, he has struggled to seize the chance, despite his success in the FIFA Club World Cup. But Tuchel observes that form can change like the wind, adding: ""Especially for strikers, things can be turned around in minutes, in moments. Whole careers can be upside down and in any direction but always as a striker you can have a chance to put things into your favour. ""He did in the last two games and that’s what we want from him. It’s what he needs to show and then he takes care that he plays."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative,liverpool,0
7,https://www.goal.com/en/news/f-ck-off-pogba-man-utd-midfielder-booed-by-fans-in-stretford-end-/blt0bfb6ef28024ecc5,'F*ck off Pogba' - Man Utd midfielder booed by fans in Stretford End as he is substituted vs Norwich,"Paul Pogba was booed off the field by some Manchester United supporters following his substitution in Saturday's Premier League win over Norwich City, with fans telling the France international to ""f*ck off"" from the Stretford End of Old Trafford. The midfielder has struggled to leave his mark this term, first under Ole Gunnar Solskjaer and then Ralf Rangnick, with the World Cup winner previously tipped to leave the Red Devils on a free transfer in the summer. Reports that United have tabled an offer of an extension that would make him their highest-paid player in recent weeks, however, have stoked ire among parts of the club's fanbase, who were quick to voice their displeasure after he exited the pitch following his performance against the Canaries. Having started in midfield for United as they welcomed rock-bottom Norwich to Old Trafford, Pogba had been relatively anonymous between Bruno Fernandes and Jesse Lingard. The Frenchman had failed to supply any key touches throughout a first half that saw the hosts blaze into a two-goal lead through Cristiano Ronaldo, before Kieran Dowell had hooked home a response on the stroke of half-time, followed by a Teemu Pukki equaliser after the break. A failure to impose much on the game subsequently led to the choice by Rangnick to hook him for Marcus Rashford - and as Pogba departed the pitch, clutches of Red Devils fans could be heard to chant obscenities at the playmaker as he left the action, before Ronaldo rode to the rescue with a matchwinner for his latest hat-trick in United colours. Boos for Pogba as he is replaced by Rashford. Some in the Stretford End chanting 'f*** off Pogba.' Speaking after the full-time whistle, Rangnick admitted that he did not hear the criticism aimed at his star as he left the field - but while he acknowledged supporters have a right to be irritated, they should not singe out targets. ""I didn't hear it myself but I was informed after the game,"" the German stated. ""I can fully understand the fans are frustrated, so are we, but I don't think they should take on individual players. I don't think that is right or correct."" Speculation over the future of the former Juventus player - a superstar in the making when he returned to Manchester United and with a reputation only enhanced by his part in Les Bleus' World Cup victory at Russia 2018 - has been a major topic at Old Trafford this term. With a deal that expires at the end of the season, questions had been asked whether the midfielder would leave on a free transfer following a second spell at Old Trafford that, after an initial burst of silverware under Jose Mourinho, has failed to live up to expectation, and seen him become something of a regular scapegoat alongside skipper Harry Maguire. But the reports suggesting an increased deal to keep him at the Theatre of Dreams seem to have been met with wide disdain, and may well have contributed to the vitriolic response directed his way during Saturday's game. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
8,https://www.goal.com/en/news/minute-silence-cut-short-man-city-fans-disrupt-tribute/bltfe5dc2aac2bea36e,Minute's silence cut short as Man City fans disrupt tribute to Hillsborough victims at FA Cup semi-final vs Liverpool,"A minute's silence before kick-off in the FA Cup semi-final tie between Manchester City and Liverpool had to be cut short on Saturday. The two teams tried to observe a period of silence to pay respect to the 97 victims of the Hillsborough disaster on the 33rd anniversary of the tragic event. However, referee Michael Oliver decided to bring an end to the tribute because of some disruption from fans. City fans continued to chant throughout the attempted minute's silence, forcing the referee to call it off. Period of remembrance for Hillsborough victims was cut short by referee Michael Oliver after a few chants from the City end, which prompted boos from the Liverpool fans.#LFC #MCFC Liverpool supporters responded by booing at their counterparts as the players prepared to take kick-off. Saturday's semi-final has taken place a day after the 33rd anniversary of the Hillsborough disaster. On April 15, 1989, 97 fans died as a result of overcrowding in Hillsborough Stadium in Sheffield as Liverpool faced Nottingham Forest in an FA Cup semi-final. City subsequenty released a statement in which they condemned the actions of their supporters. ""Manchester City are extremely disappointed with the actions of some City supporters during the minute’s silence before today’s game,"" they stated. ""The club sincerely apologises to all those connected with Liverpool Football Club."" Manchester City statement: ""Manchester City are extremely disappointed with the actions of some City supporters during the minute’s silence before today’s game. The club sincerely apologises to all those connected with Liverpool Football Club."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative,liverpool,6
9,https://www.goal.com/en/news/liverpool-reach-first-fa-cup-final-for-a-decade-after-seeing-off-/blt9d9e6e88c31e2d90,Liverpool reach first FA Cup final for a decade after seeing off dramatic Manchester City fightback to win 3-2 at Wembley,"Liverpool are into the FA Cup final for the first time in a decade after a dominant first-half performance proved enough to stave off a subsequent Manchester City fightback at Wembley Stadium in Saturday's 3-2 semi-final victory. A double for Sadio Mane, coupled with Ibrahima Konate's header, ensured a three-goal lead at the break for Jurgen Klopp's side under the north London sunshine, setting up what looked to be a comfortable cruise to the final whistle at first glance. But a quickfire response after the interval from Jack Grealish, coupled with Bernardo Silva's injury-time strike, set up a frantic finale as Pep Guardiola's side came up just shy against their Premier League title rivals in a thrilling encounter. With Premier League, Champions League, League Cup and FIFA Club World Cup successes all assembled since Klopp took the reins at Anfield in 2015, the Reds have not been lacking for silverware under the German. But the FA Cup is the one major honour that has eluded them during that period, with Liverpool unable to even reach the final at Wembley during their manager's first six seasons in charge, extending a barren run back to a 2012 loss to Chelsea under Sir Kenny Dalglish. Now, however, the Merseyside outfit can dream of a first triumph in football's oldest knockout competition since 2006, when Rafa Benítez's Reds beat West Ham on penalties after a thrilling 3-3 draw at Cardiff's Millennium Stadium. Wembley in FA Cup games is starting to become an unhappy hunting ground for Guardiola, despite his side's prior hold on the League Cup. 2 - Manchester City are only the second side to be eliminated from the semi-final stage of the FA Cup in three consecutive seasons, after Manchester United from 1963-64 to 1965-66. Unlucky. pic.twitter.com/oghnEP0zX6 While City racked up four successive triumphs in the latter competition before Liverpool deposed them as holders earlier this year, they have not been to the FA Cup final for three years now, since their only triumph in the tournament under the Spaniard against Watford. They have now suffered three consecutive exits at the semi-final stage, having lost to Chelsea last year and Arsenal the year before. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,3
